THEME_NAME,THEME_ID,n_stocks,n_up,agreement_rate,holding_rtn_mean,rebal_date,holding_date,ga_weight,agreement_bin,agreement_rate_pct,holding_rtn_pct
밥솥,341,5,1,0.2,0.07641724134127481,20241209,20241210,0.0005,0~30%,20.0,7.641724134127481
생명보험,283,5,1,0.2,0.020304966528600567,20241209,20241210,0.0078,0~30%,20.0,2.0304966528600565
손해보험,164,7,0,0.0,0.03551874035858297,20241209,20241210,0.0001,0~30%,0.0,3.551874035858297
수산,90,10,1,0.1,0.04863500865984227,20241209,20241210,0.0006,0~30%,10.0,4.863500865984227
자동차 대표주,159,7,1,0.14285714285714285,0.04142960303780522,20241209,20241210,0.0012,0~30%,14.285714285714285,4.142960303780522
제4이동통신,292,5,1,0.2,0.10040652105808875,20241209,20241210,0.0002,0~30%,20.0,10.040652105808876
종합 물류,141,15,2,0.13333333333333333,0.05244734763483064,20241209,20241210,0.0,0~30%,13.333333333333334,5.244734763483064
출산장려정책,139,19,6,0.3157894736842105,0.05771479854858294,20241209,20241210,0.0004,30~50%,31.57894736842105,5.771479854858294
카카오뱅크(kakao BANK),489,11,0,0.0,0.037487046194267244,20241209,20241210,0.0,0~30%,0.0,3.7487046194267246
피팅(관이음쇠)/밸브,520,9,1,0.1111111111111111,0.05174883629249449,20241209,20241210,0.0004,0~30%,11.11111111111111,5.174883629249449
해저터널(지하화/지하도로 등),213,8,3,0.375,0.0580777937592562,20241209,20241210,0.0187,30~50%,37.5,5.80777937592562
LCD BLU제조,4,4,4,1.0,0.08328782609989399,20241210,20241211,0.6886,70~100%,100.0,8.3287826099894
RFID(NFC 등),97,17,15,0.8823529411764706,0.031064692402707986,20241210,20241211,0.0004,70~100%,88.23529411764706,3.1064692402707985
건설 중소형,322,32,31,0.96875,0.04256106481676308,20241210,20241211,0.1936,70~100%,96.875,4.256106481676309
건설기계,378,16,15,0.9375,0.012326119913474647,20241210,20241211,0.0015,70~100%,93.75,1.2326119913474647
그래핀,415,12,12,1.0,0.03776453545939101,20241210,20241211,0.0001,70~100%,100.0,3.776453545939101
남북경협,121,28,27,0.9642857142857143,0.03320716628259234,20241210,20241211,0.0014,70~100%,96.42857142857143,3.320716628259234
농업,206,22,22,1.0,0.03181899626551286,20241210,20241211,0.0011,70~100%,100.0,3.1818996265512856
미디어(방송/신문),232,12,7,0.5833333333333334,0.012997150971195729,20241210,20241211,0.0001,50~70%,58.333333333333336,1.2997150971195728
밥솥,341,5,4,0.8,0.02767313630823427,20241210,20241211,0.083,70~100%,80.0,2.767313630823427
보톡스(보툴리눔톡신),397,13,13,1.0,0.00938337144492912,20241210,20241211,0.0005,70~100%,100.0,0.938337144492912
수산,90,10,10,1.0,0.024990222476690284,20241210,20241211,0.0,70~100%,100.0,2.4990222476690285
일자리(취업),324,9,9,1.0,0.2279599446853349,20241210,20241211,0.0001,70~100%,100.0,22.79599446853349
재난/안전(지진/화재 등),335,23,22,0.9565217391304348,0.04799627108679302,20241210,20241211,0.0005,70~100%,95.65217391304348,4.799627108679302
재택근무/스마트워크,435,16,14,0.875,0.019100857727188683,20241210,20241211,0.0,70~100%,87.5,1.9100857727188683
제4이동통신,292,5,5,1.0,0.048156717212636105,20241210,20241211,0.0079,70~100%,100.0,4.815671721263611
제지,63,13,12,0.9230769230769231,0.04083142240352185,20241210,20241211,0.0,70~100%,92.3076923076923,4.083142240352185
조림사업,400,11,10,0.9090909090909091,0.027803429147346268,20241210,20241211,0.0001,70~100%,90.9090909090909,2.780342914734627
종합 물류,141,15,15,1.0,0.02797313800755042,20241210,20241211,0.0003,70~100%,100.0,2.797313800755042
출산장려정책,139,19,19,1.0,0.1021139511389403,20241210,20241211,0.0002,70~100%,100.0,10.21139511389403
코로나19(렘데시비르),443,3,3,1.0,0.030850897220204582,20241210,20241211,0.0196,70~100%,100.0,3.085089722020458
코로나19(혈장치료/혈장치료제),437,6,5,0.8333333333333334,0.03883118581595527,20241210,20241211,0.0,70~100%,83.33333333333334,3.8831185815955274
테마파크,181,7,6,0.8571428571428571,0.06997562193045195,20241210,20241211,0.0003,70~100%,85.71428571428571,6.997562193045195
해저터널(지하화/지하도로 등),213,8,8,1.0,0.05671370726342992,20241210,20241211,0.0005,70~100%,100.0,5.6713707263429916
화폐/금융자동화기기(디지털화폐 등),8,10,9,0.9,0.06328420426067,20241210,20241211,0.0002,70~100%,90.0,6.328420426067
2020 상반기 신규상장,432,14,14,1.0,0.026332761585136404,20241211,20241212,0.0001,70~100%,100.0,2.6332761585136404
LCD BLU제조,4,4,4,1.0,-0.007979626525573769,20241211,20241212,0.0,70~100%,100.0,-0.7979626525573769
딥페이크(deepfake),566,14,14,1.0,-0.003284750635526349,20241211,20241212,0.0132,70~100%,100.0,-0.3284750635526349
마이코플라스마 폐렴,546,13,13,1.0,-0.001890525898718597,20241211,20241212,0.0,70~100%,100.0,-0.18905258987185972
모바일솔루션(스마트폰),288,24,21,0.875,0.018075582723501668,20241211,20241212,0.0,70~100%,87.5,1.8075582723501669
스마트그리드(지능형전력망),229,20,19,0.95,-0.012816659734878416,20241211,20241212,0.0004,70~100%,95.0,-1.2816659734878417
시스템반도체,307,52,48,0.9230769230769231,0.016990715379684683,20241211,20241212,0.0002,70~100%,92.3076923076923,1.6990715379684682
양자암호,426,19,18,0.9473684210526315,0.056845242984648416,20241211,20241212,0.006,70~100%,94.73684210526315,5.684524298464842
영상콘텐츠,127,32,25,0.78125,0.0004946846825814623,20241211,20241212,0.0006,70~100%,78.125,0.04946846825814623
의료AI,543,24,21,0.875,0.01897786886639227,20241211,20241212,0.0,70~100%,87.5,1.897786886639227
일자리(취업),324,9,9,1.0,-0.016241863249792918,20241211,20241212,0.6742,70~100%,100.0,-1.6241863249792918
제4이동통신,292,5,4,0.8,-0.02542148464443241,20241211,20241212,0.0001,70~100%,80.0,-2.5421484644432413
철도,250,43,41,0.9534883720930233,0.007208237795473694,20241211,20241212,0.0005,70~100%,95.34883720930233,0.7208237795473694
초전도체,537,16,16,1.0,0.010052092091703393,20241211,20241212,0.0009,70~100%,100.0,1.0052092091703393
출산장려정책,139,19,18,0.9473684210526315,-0.008290630972610987,20241211,20241212,0.0003,70~100%,94.73684210526315,-0.8290630972610987
크래프톤 관련주,486,8,7,0.875,0.0017885445249796739,20241211,20241212,0.3034,70~100%,87.5,0.1788544524979674
화폐/금융자동화기기(디지털화폐 등),8,10,9,0.9,0.006839151010244726,20241211,20241212,0.0,70~100%,90.0,0.6839151010244726
희귀금속(희토류 등),298,14,13,0.9285714285714286,-0.009912587388557183,20241211,20241212,0.0,70~100%,92.85714285714286,-0.9912587388557184
2020 상반기 신규상장,432,14,9,0.6428571428571429,0.005876195534257992,20241212,20241213,0.0,50~70%,64.28571428571429,0.5876195534257992
LCD BLU제조,4,4,2,0.5,0.017034653867091742,20241212,20241213,0.0001,50~70%,50.0,1.7034653867091742
LED장비,269,11,9,0.8181818181818182,0.011589613117579294,20241212,20241213,0.0002,70~100%,81.81818181818183,1.1589613117579294
SI(시스템통합),17,30,23,0.7666666666666667,0.012175687239672498,20241212,20241213,0.0,70~100%,76.66666666666667,1.21756872396725
그래핀,415,12,11,0.9166666666666666,0.03671101102095966,20241212,20241213,0.0748,70~100%,91.66666666666666,3.671101102095966
딥페이크(deepfake),566,14,6,0.42857142857142855,0.035959441201271716,20241212,20241213,0.0001,30~50%,42.857142857142854,3.5959441201271716
메타버스(Metaverse),480,54,34,0.6296296296296297,0.033831598930358864,20241212,20241213,0.0001,50~70%,62.96296296296296,3.383159893035886
양자암호,426,19,12,0.631578947368421,-0.01336732198191988,20241212,20241213,0.9237,50~70%,63.1578947368421,-1.336732198191988
제대혈,124,5,5,1.0,0.06287044781375684,20241212,20241213,0.0001,70~100%,100.0,6.287044781375684
초전도체,537,16,10,0.625,0.017952119423226193,20241212,20241213,0.0004,50~70%,62.5,1.7952119423226192
케이블TV SO/MSO,70,8,4,0.5,0.0267722267079938,20241212,20241213,0.0003,50~70%,50.0,2.67722267079938
크래프톤 관련주,486,8,5,0.625,0.05957337979368736,20241212,20241213,0.0001,50~70%,62.5,5.957337979368736
키오스크(KIOSK),385,9,5,0.5555555555555556,0.007257011449283072,20241212,20241213,0.0002,50~70%,55.55555555555556,0.7257011449283073
터치패널(스마트폰/태블릿PC 등),209,9,5,0.5555555555555556,0.0006312909626775184,20241212,20241213,0.0,50~70%,55.55555555555556,0.06312909626775184
2차전지(생산),449,3,2,0.6666666666666666,0.004021176102881478,20241213,20241216,0.2452,50~70%,66.66666666666666,0.4021176102881478
4대강 복원,374,10,7,0.7,0.01475878140477852,20241213,20241216,0.0001,70~100%,70.0,1.475878140477852
CXL(컴퓨트익스프레스링크),547,13,12,0.9230769230769231,0.019894154016104452,20241213,20241216,0.0,70~100%,92.3076923076923,1.9894154016104453
그래핀,415,12,10,0.8333333333333334,0.0025085017300816672,20241213,20241216,0.3832,70~100%,83.33333333333334,0.2508501730081667
낙태/피임,563,4,3,0.75,0.009089359710301892,20241213,20241216,0.0001,70~100%,75.0,0.9089359710301892
남북경협,121,28,24,0.8571428571428571,0.0002757314881000418,20241213,20241216,0.0,70~100%,85.71428571428571,0.02757314881000418
뉴로모픽 반도체,556,7,6,0.8571428571428571,0.03637412512057062,20241213,20241216,0.0001,70~100%,85.71428571428571,3.6374125120570624
메타버스(Metaverse),480,54,49,0.9074074074074074,0.0018789188593651789,20241213,20241216,0.0,70~100%,90.74074074074075,0.1878918859365179
모바일게임(스마트폰),265,40,33,0.825,-0.004301810411871873,20241213,20241216,0.1781,70~100%,82.5,-0.4301810411871873
바이오인식(생체인식),106,18,10,0.5555555555555556,0.01832663580423469,20241213,20241216,0.0001,50~70%,55.55555555555556,1.832663580423469
비만치료제,540,33,26,0.7878787878787878,0.0030194345074475784,20241213,20241216,0.0003,70~100%,78.78787878787878,0.3019434507447578
음원/음반,98,14,13,0.9285714285714286,-0.008545260108472856,20241213,20241216,0.0001,70~100%,92.85714285714286,-0.8545260108472856
일자리(취업),324,9,7,0.7777777777777778,0.017657555893566903,20241213,20241216,0.0,70~100%,77.77777777777779,1.7657555893566903
제대혈,124,5,4,0.8,0.02188412510929196,20241213,20241216,0.1895,70~100%,80.0,2.1884125109291963
케이블TV SO/MSO,70,8,7,0.875,0.007696101051273774,20241213,20241216,0.0001,70~100%,87.5,0.7696101051273774
코로나19(렘데시비르),443,3,3,1.0,0.052475185817776326,20241213,20241216,0.0027,70~100%,100.0,5.247518581777633
핀테크(FinTech),342,34,27,0.7941176470588235,0.01746883873937078,20241213,20241216,0.0001,70~100%,79.41176470588235,1.746883873937078
해저터널(지하화/지하도로 등),213,8,7,0.875,0.023532420233910514,20241213,20241216,0.0002,70~100%,87.5,2.3532420233910516
CCTV＆DVR,28,8,6,0.75,-0.007536582055784932,20241216,20241217,0.0005,70~100%,75.0,-0.7536582055784933
PCB(FPCB 등),287,30,23,0.7666666666666667,0.01202802633668622,20241216,20241217,0.0002,70~100%,76.66666666666667,1.202802633668622
SNS(소셜네트워크서비스),317,10,8,0.8,-0.002577226785322617,20241216,20241217,0.0002,70~100%,80.0,-0.2577226785322617
고체산화물 연료전지(SOFC),559,11,11,1.0,-0.0025441159132180147,20241216,20241217,0.0001,70~100%,100.0,-0.25441159132180147
공작기계,297,16,11,0.6875,0.01587031645411327,20241216,20241217,0.0003,50~70%,68.75,1.5870316454113271
교육/온라인 교육,52,27,18,0.6666666666666666,-0.014151469675445848,20241216,20241217,0.0,50~70%,66.66666666666666,-1.415146967544585
남-북-러 가스관사업,313,14,10,0.7142857142857143,0.01248064138105291,20241216,20241217,0.0004,70~100%,71.42857142857143,1.248064138105291
뉴로모픽 반도체,556,7,6,0.8571428571428571,0.09221315717713095,20241216,20241217,0.0003,70~100%,85.71428571428571,9.221315717713095
두나무(Dunamu),482,12,9,0.75,-0.02378375941043374,20241216,20241217,0.0001,70~100%,75.0,-2.378375941043374
드론(Drone),349,28,23,0.8214285714285714,0.011931683194431374,20241216,20241217,0.0002,70~100%,82.14285714285714,1.1931683194431375
백신여권,485,6,6,1.0,-0.014934793018202922,20241216,20241217,0.0019,70~100%,100.0,-1.493479301820292
원격진료/비대면진료(U-Healthcare),149,21,16,0.7619047619047619,-0.00041332566992127067,20241216,20241217,0.0006,70~100%,76.19047619047619,-0.04133256699212707
원자력발전소 해체,401,12,10,0.8333333333333334,0.004727138467650956,20241216,20241217,0.0001,70~100%,83.33333333333334,0.4727138467650956
유리 기판,557,12,12,1.0,0.013234656232032646,20241216,20241217,0.002,70~100%,100.0,1.3234656232032647
자전거,210,3,3,1.0,-0.014007331547216376,20241216,20241217,0.8564,70~100%,100.0,-1.4007331547216375
전기차(충전소/충전기),514,25,17,0.68,-0.0049237055454642185,20241216,20241217,0.0005,50~70%,68.0,-0.49237055454642187
전선,178,8,8,1.0,0.008608334302645723,20241216,20241217,0.13,70~100%,100.0,0.8608334302645724
증강현실(AR),289,22,19,0.8636363636363636,0.010995899758158689,20241216,20241217,0.0003,70~100%,86.36363636363636,1.099589975815869
차량용블랙박스,282,9,6,0.6666666666666666,0.008365576010113155,20241216,20241217,0.0014,50~70%,66.66666666666666,0.8365576010113155
코로나19(렘데시비르),443,3,3,1.0,0.008451823887310436,20241216,20241217,0.0027,70~100%,100.0,0.8451823887310436
코로나19(음압병실/음압구급차),452,7,7,1.0,0.0534773927323435,20241216,20241217,0.0002,70~100%,100.0,5.34773927323435
피팅(관이음쇠)/밸브,520,9,6,0.6666666666666666,-0.007840766534771258,20241216,20241217,0.001,50~70%,66.66666666666666,-0.7840766534771257
해저터널(지하화/지하도로 등),213,8,7,0.875,-0.025855756462939847,20241216,20241217,0.0005,70~100%,87.5,-2.5855756462939845
희귀금속(희토류 등),298,14,13,0.9285714285714286,-0.0034817738004709964,20241216,20241217,0.0,70~100%,92.85714285714286,-0.34817738004709964
2024 하반기 신규상장,562,65,35,0.5384615384615384,0.010915886562886902,20241217,20241218,0.0002,50~70%,53.84615384615385,1.09158865628869
CXL(컴퓨트익스프레스링크),547,13,11,0.8461538461538461,0.011101856054499443,20241217,20241218,0.0001,70~100%,84.61538461538461,1.1101856054499444
LED장비,269,11,10,0.9090909090909091,0.010660784541184526,20241217,20241218,0.0,70~100%,90.9090909090909,1.0660784541184525
PCB(FPCB 등),287,30,19,0.6333333333333333,0.011361317206851644,20241217,20241218,0.0,50~70%,63.33333333333333,1.1361317206851644
공작기계,297,16,7,0.4375,0.029284070792910975,20241217,20241218,0.0006,30~50%,43.75,2.9284070792910977
남-북-러 가스관사업,313,14,8,0.5714285714285714,0.0027073406363266367,20241217,20241218,0.0001,50~70%,57.14285714285714,0.27073406363266367
뉴로모픽 반도체,556,7,6,0.8571428571428571,0.026223421262806586,20241217,20241218,0.963,70~100%,85.71428571428571,2.6223421262806585
드론(Drone),349,28,14,0.5,0.006075427696292403,20241217,20241218,0.0,50~70%,50.0,0.6075427696292403
양자암호,426,19,7,0.3684210526315789,0.03407446466524717,20241217,20241218,0.0001,30~50%,36.84210526315789,3.407446466524717
원자력발전소 해체,401,12,5,0.4166666666666667,0.020322624345225,20241217,20241218,0.0001,30~50%,41.66666666666667,2.0322624345225
유리 기판,557,12,7,0.5833333333333334,0.0373931481535765,20241217,20241218,0.0002,50~70%,58.333333333333336,3.73931481535765
자전거,210,3,0,0.0,0.005340304147696188,20241217,20241218,0.0008,0~30%,0.0,0.5340304147696189
전선,178,8,4,0.5,-0.003835633579784725,20241217,20241218,0.0338,50~70%,50.0,-0.3835633579784725
전자파,18,12,9,0.75,0.00732642485661487,20241217,20241218,0.0003,70~100%,75.0,0.732642485661487
증강현실(AR),289,22,14,0.6363636363636364,0.01661069587496893,20241217,20241218,0.0,50~70%,63.63636363636363,1.6610695874968928
카메라모듈/부품,41,29,13,0.4482758620689655,0.02005150450621419,20241217,20241218,0.0002,30~50%,44.827586206896555,2.005150450621419
코로나19(음압병실/음압구급차),452,7,5,0.7142857142857143,0.015115481276084102,20241217,20241218,0.0006,70~100%,71.42857142857143,1.5115481276084102
2024 하반기 신규상장,562,65,32,0.49230769230769234,-0.014616086887975829,20241218,20241219,0.0,30~50%,49.23076923076923,-1.4616086887975828
CXL(컴퓨트익스프레스링크),547,13,9,0.6923076923076923,-0.017346103115849318,20241218,20241219,0.0004,50~70%,69.23076923076923,-1.7346103115849318
LED장비,269,11,5,0.45454545454545453,-0.005913821699062102,20241218,20241219,0.0001,30~50%,45.45454545454545,-0.5913821699062102
MVNO(가상이동통신망사업자),315,9,7,0.7777777777777778,-0.007066837634173274,20241218,20241219,0.0001,70~100%,77.77777777777779,-0.7066837634173274
공작기계,297,16,9,0.5625,0.0031864727520019287,20241218,20241219,0.0008,50~70%,56.25,0.31864727520019287
뉴로모픽 반도체,556,7,7,1.0,-0.029268414727995875,20241218,20241219,0.5833,70~100%,100.0,-2.9268414727995875
마이크로 LED,390,11,8,0.7272727272727273,0.017484963555229157,20241218,20241219,0.0,70~100%,72.72727272727273,1.7484963555229156
보톡스(보툴리눔톡신),397,13,8,0.6153846153846154,-0.005339671749690616,20241218,20241219,0.0001,50~70%,61.53846153846154,-0.5339671749690615
비료,204,10,6,0.6,0.0016928572928111673,20241218,20241219,0.0,50~70%,60.0,0.16928572928111674
빈대,542,7,5,0.7142857142857143,0.0024765528241535834,20241218,20241219,0.0006,70~100%,71.42857142857143,0.24765528241535834
양자암호,426,19,12,0.631578947368421,0.04494732272869776,20241218,20241219,0.0001,50~70%,63.1578947368421,4.494732272869776
영상콘텐츠,127,32,22,0.6875,-0.01898811584758444,20241218,20241219,0.0001,50~70%,68.75,-1.898811584758444
온실가스(탄소배출권),152,15,11,0.7333333333333333,-0.017822172404403966,20241218,20241219,0.3851,70~100%,73.33333333333333,-1.7822172404403966
유리 기판,557,12,11,0.9166666666666666,-0.005192144734228188,20241218,20241219,0.0,70~100%,91.66666666666666,-0.5192144734228188
자율주행차,362,54,46,0.8518518518518519,-0.015953649289194714,20241218,20241219,0.0,70~100%,85.18518518518519,-1.5953649289194713
전기차(충전소/충전기),514,25,16,0.64,-0.01767262919672349,20241218,20241219,0.0001,50~70%,64.0,-1.767262919672349
조림사업,400,11,9,0.8181818181818182,-0.015758692365484054,20241218,20241219,0.0283,70~100%,81.81818181818183,-1.5758692365484055
