Metric,Universe,Benchmark,Month,Indicator_Month,Port_Return(%),BM_Return(%),Excess_Return(%),Cum_Port(%),Cum_BM(%),Cum_Excess(%),n_countries
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-02,2019-10,-8.9628,-9.0616,0.0988,-20.9379,0.2122,-15.7072,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-03,2019-11,-18.1623,-14.5754,-3.5869,-35.2974,-14.3941,-18.7307,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-04,2019-12,7.0038,6.7942,0.2096,-30.7657,-8.5779,-18.5604,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-05,2020-01,3.3518,3.9743,-0.6226,-28.4451,-4.9444,-19.0674,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-06,2020-02,3.02,3.2302,-0.2102,-26.2842,-1.8739,-19.2376,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-07,2020-03,2.9876,2.5464,0.4412,-24.0819,0.6248,-18.8813,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-08,2020-04,3.364,4.9553,-1.5913,-21.528,5.611,-20.1722,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-09,2020-05,-5.0465,-3.0757,-1.9708,-25.4881,2.3628,-21.7455,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-10,2020-06,-3.7311,-4.0069,0.2758,-28.2683,-1.7388,-21.5296,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-11,2020-07,18.1038,15.2146,2.8892,-15.2821,13.2112,-19.2625,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2020-12,2020-08,4.8946,4.4483,0.4464,-11.1355,18.2472,-18.9021,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-01,2020-09,-1.2623,-1.1095,-0.1528,-12.2573,16.9352,-19.026,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-02,2020-10,1.7962,2.4137,-0.6175,-10.6812,19.7577,-19.526,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-03,2020-11,2.3331,2.0935,0.2395,-8.5973,22.2648,-19.3333,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-04,2020-12,3.0718,2.8719,0.1998,-5.7897,25.7762,-19.1721,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-05,2021-01,3.6969,3.4958,0.201,-2.3068,30.1731,-19.0096,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-06,2021-02,-3.6832,-1.4991,-2.1842,-5.9051,28.2218,-20.7785,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-07,2021-03,0.1578,0.601,-0.4432,-5.7566,28.9923,-21.1296,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-08,2021-04,2.7729,1.3739,1.3989,-3.1434,30.7646,-20.0263,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-09,2021-05,-2.9579,-3.149,0.1911,-6.0083,26.6468,-19.8735,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-10,2021-06,3.8059,2.8846,0.9213,-2.4311,30.3001,-19.1353,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-11,2021-07,-6.3393,-4.8124,-1.527,-8.6163,24.0296,-20.37,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2021-12,2021-08,4.8241,4.9936,-0.1695,-4.2078,30.2231,-20.505,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-01,2021-09,-3.7995,-4.4581,0.6587,-7.8474,24.4176,-19.9814,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-02,2021-10,-0.4802,-1.731,1.2508,-8.29,22.2639,-18.9805,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-03,2021-11,2.7049,0.6647,2.0402,-5.8093,23.0767,-17.3276,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-04,2021-12,-6.2224,-6.8602,0.6378,-11.6702,14.6334,-16.8003,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-05,2022-01,-0.0504,0.3287,-0.3791,-11.7147,15.0102,-17.1158,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-06,2022-02,-10.7516,-9.5421,-1.2095,-21.2068,4.0358,-18.1182,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-07,2022-03,3.8738,4.8985,-1.0247,-18.1545,9.132,-18.9573,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-08,2022-04,-4.5049,-4.9152,0.4104,-21.8415,3.7679,-18.6247,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-09,2022-05,-9.8793,-9.6113,-0.268,-29.563,-6.2056,-18.8427,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-10,2022-06,7.3983,5.4431,1.9552,-24.3519,-1.1002,-17.256,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-11,2022-07,11.5527,10.4718,1.0809,-15.6125,9.2564,-16.3616,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2022-12,2022-08,-0.3566,-0.5867,0.2301,-15.9134,8.6154,-16.1692,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-01,2022-09,8.285,8.1287,0.1564,-8.9468,17.4444,-16.0381,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-02,2022-10,-2.2077,-2.4722,0.2646,-10.9569,14.5408,-15.8159,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-03,2022-11,-0.537,1.6709,-2.2079,-11.4351,16.4547,-17.6746,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-04,2022-12,1.7418,2.4833,-0.7414,-9.8924,19.3466,-18.285,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-05,2023-01,-7.4244,-4.8506,-2.5738,-16.5824,13.5576,-20.3881,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-06,2023-02,5.3025,4.5959,0.7066,-12.1592,18.7766,-19.8256,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-07,2023-03,4.7038,3.1584,1.5454,-8.0273,22.528,-18.5866,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-08,2023-04,-4.1866,-4.1304,-0.0562,-11.8778,17.4671,-18.6324,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-09,2023-05,-1.4938,-3.6466,2.1528,-13.1942,13.1836,-16.8807,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-10,2023-06,-3.7436,-4.2826,0.539,-16.4439,8.3364,-16.4327,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-11,2023-07,7.8703,9.2007,-1.3305,-9.8677,18.3042,-17.5445,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2023-12,2023-08,4.6161,5.3727,-0.7566,-5.7071,24.6603,-18.1684,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-01,2023-09,-2.3265,0.3757,-2.7022,-7.9009,25.1286,-20.3796,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-02,2023-10,-1.0973,1.5571,-2.6544,-8.9115,27.077,-22.4931,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-03,2023-11,3.6648,2.7861,0.8786,-5.5733,30.6176,-21.8121,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-04,2023-12,0.0336,-2.906,2.9396,-5.5416,26.8218,-19.5137,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-05,2024-01,4.8786,3.2895,1.589,-0.9334,30.9936,-18.2347,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-06,2024-02,-3.7751,-1.7969,-1.9781,-4.6732,28.6398,-19.8522,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-07,2024-03,2.45,3.0752,-0.6252,-2.3377,32.5956,-20.3532,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-08,2024-04,3.9219,3.1155,0.8064,1.4925,36.7266,-19.7109,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-09,2024-05,2.119,0.8108,1.3082,3.6431,37.8352,-18.6606,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-10,2024-06,-4.2773,-5.1695,0.8922,-0.79,30.7098,-17.9349,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-11,2024-07,-1.4943,0.0722,-1.5665,-2.2726,30.8041,-19.2204,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2024-12,2024-08,-1.8796,-2.7585,0.8789,-4.1094,27.1959,-18.5104,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-01,2024-09,5.4993,4.9165,0.5828,1.1639,33.4495,-18.0355,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-02,2024-10,2.9235,1.6232,1.3003,4.1214,35.6156,-16.9697,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-03,2024-11,3.3565,-1.0472,4.4037,7.6162,34.1955,-13.3134,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-04,2024-12,1.9721,4.1741,-2.202,9.7385,39.797,-15.2222,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-05,2025-01,5.8294,4.1542,1.6752,16.1357,45.6044,-13.802,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-06,2025-02,3.7045,2.2234,1.4811,20.4379,48.8418,-12.5253,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-07,2025-03,-0.8863,-1.2702,0.3839,19.3704,46.9512,-12.1895,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-08,2025-04,3.5856,4.207,-0.6215,23.6505,53.1335,-12.7352,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-09,2025-05,1.9344,1.8597,0.0746,26.0424,55.9813,-12.6701,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-10,2025-06,0.7458,0.9952,-0.2494,26.9824,57.5337,-12.8879,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-11,2025-07,1.0578,0.8907,0.1671,28.3257,58.9369,-12.7423,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2025-12,2025-08,4.7014,2.9104,1.791,34.3589,63.5626,-11.1795,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2026-01,2025-09,6.5746,4.6772,1.8974,43.1924,71.2127,-9.4942,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2026-02,2025-10,3.5162,4.6839,-1.1676,48.2274,79.2321,-10.551,22
DIVIDEND_YIELD,DM,MSCI World ex USA,2026-03,2025-11,-2.2293,-7.0052,4.7759,44.923,66.6765,-6.279,22
DIVIDEND_YIELD,EM,MSCI EM,2006-06,2006-02,2.6473,-0.4602,3.1075,2.6473,-0.4602,3.1075,23
DIVIDEND_YIELD,EM,MSCI EM,2006-07,2006-03,4.0411,1.1099,2.9312,6.7954,0.6446,6.1299,23
DIVIDEND_YIELD,EM,MSCI EM,2006-08,2006-04,1.3152,2.2872,-0.972,8.2,2.9465,5.0983,23
DIVIDEND_YIELD,EM,MSCI EM,2006-09,2006-05,1.9148,0.6516,1.2633,10.2718,3.6172,6.426,23
DIVIDEND_YIELD,EM,MSCI EM,2006-10,2006-06,5.5717,4.6619,0.9097,16.4158,8.4478,7.3942,23
DIVIDEND_YIELD,EM,MSCI EM,2006-11,2006-07,3.6177,7.323,-3.7053,20.6275,16.3895,3.4149,23
DIVIDEND_YIELD,EM,MSCI EM,2006-12,2006-08,3.0991,4.4125,-1.3133,24.3659,21.5251,2.0567,23
DIVIDEND_YIELD,EM,MSCI EM,2007-01,2006-09,3.2332,-1.224,4.4572,28.3868,20.0376,6.6056,23
DIVIDEND_YIELD,EM,MSCI EM,2007-02,2006-10,2.7215,-0.6584,3.3799,31.8809,19.2474,10.2088,23
DIVIDEND_YIELD,EM,MSCI EM,2007-03,2006-11,3.3292,3.7252,-0.396,36.2715,23.6896,9.7723,23
DIVIDEND_YIELD,EM,MSCI EM,2007-04,2006-12,8.454,4.5164,3.9376,47.7919,29.2759,14.0947,23
DIVIDEND_YIELD,EM,MSCI EM,2007-05,2007-01,6.8111,4.5099,2.3011,57.8581,35.1062,16.7201,23
DIVIDEND_YIELD,EM,MSCI EM,2007-06,2007-02,4.1921,4.4255,-0.2334,64.4756,41.0852,16.4477,23
DIVIDEND_YIELD,EM,MSCI EM,2007-07,2007-03,5.9188,5.0088,0.9101,74.2106,48.1519,17.5075,23
DIVIDEND_YIELD,EM,MSCI EM,2007-08,2007-04,-3.6977,-2.3178,-1.3799,67.7688,44.7179,15.886,23
DIVIDEND_YIELD,EM,MSCI EM,2007-09,2007-05,9.5291,10.8494,-1.3203,83.7558,60.419,14.356,23
DIVIDEND_YIELD,EM,MSCI EM,2007-10,2007-06,14.5263,11.0155,3.5108,110.4488,78.09,18.3708,23
DIVIDEND_YIELD,EM,MSCI EM,2007-11,2007-07,-4.4656,-7.1463,2.6807,101.0509,65.3631,21.544,23
DIVIDEND_YIELD,EM,MSCI EM,2007-12,2007-08,1.0773,0.2861,0.7912,103.2167,65.8362,22.5056,23
DIVIDEND_YIELD,EM,MSCI EM,2008-01,2007-09,-5.1918,-12.5943,7.4025,92.6661,44.9502,31.5741,23
DIVIDEND_YIELD,EM,MSCI EM,2008-02,2007-10,7.0899,7.2506,-0.1607,106.3259,55.46,31.3627,23
DIVIDEND_YIELD,EM,MSCI EM,2008-03,2007-11,-3.5614,-5.4019,1.8405,98.9777,47.0621,33.7804,23
DIVIDEND_YIELD,EM,MSCI EM,2008-04,2007-12,5.4652,7.8715,-2.4062,109.8524,58.6381,30.5613,23
DIVIDEND_YIELD,EM,MSCI EM,2008-05,2008-01,0.0823,1.5532,-1.471,110.025,61.1021,28.6408,23
DIVIDEND_YIELD,EM,MSCI EM,2008-06,2008-02,-8.4052,-10.1458,1.7406,92.3721,44.757,30.88,23
DIVIDEND_YIELD,EM,MSCI EM,2008-07,2008-03,0.0608,-4.1635,4.2243,92.4891,38.73,36.4088,23
DIVIDEND_YIELD,EM,MSCI EM,2008-08,2008-04,-7.6758,-8.2164,0.5406,77.714,27.3314,37.1463,23
DIVIDEND_YIELD,EM,MSCI EM,2008-09,2008-05,-14.0995,-17.7076,3.608,52.6572,4.7841,42.0945,23
DIVIDEND_YIELD,EM,MSCI EM,2008-10,2008-06,-30.4098,-27.4998,-2.9099,6.2344,-24.0313,37.9597,23
DIVIDEND_YIELD,EM,MSCI EM,2008-11,2008-07,-7.3662,-7.6332,0.267,-1.591,-29.8302,38.3281,23
DIVIDEND_YIELD,EM,MSCI EM,2008-12,2008-08,5.5012,7.6038,-2.1026,3.8227,-24.4946,35.4195,23
DIVIDEND_YIELD,EM,MSCI EM,2009-01,2008-09,-11.5421,-6.615,-4.927,-8.1606,-29.4893,28.7473,23
DIVIDEND_YIELD,EM,MSCI EM,2009-02,2008-10,-6.4985,-5.7085,-0.79,-14.1288,-33.5144,27.7302,23
DIVIDEND_YIELD,EM,MSCI EM,2009-03,2008-11,13.3327,14.1523,-0.8196,-2.6798,-24.1052,26.6834,23
DIVIDEND_YIELD,EM,MSCI EM,2009-04,2008-12,17.1894,16.2753,0.914,14.0489,-11.7531,27.8413,23
DIVIDEND_YIELD,EM,MSCI EM,2009-05,2009-01,14.0229,16.657,-2.6341,30.0418,2.9462,24.4739,23
DIVIDEND_YIELD,EM,MSCI EM,2009-06,2009-02,1.4011,-1.5297,2.9307,31.8637,1.3715,28.1218,23
DIVIDEND_YIELD,EM,MSCI EM,2009-07,2009-03,10.3819,10.8669,-0.485,45.5537,12.3874,27.5004,23
DIVIDEND_YIELD,EM,MSCI EM,2009-08,2009-04,4.8285,-0.5408,5.3693,52.5818,11.7796,34.3464,23
DIVIDEND_YIELD,EM,MSCI EM,2009-09,2009-05,3.994,8.885,-4.891,58.6758,21.7112,27.7755,23
DIVIDEND_YIELD,EM,MSCI EM,2009-10,2009-06,-1.4611,0.0233,-1.4844,56.3575,21.7396,25.8788,23
DIVIDEND_YIELD,EM,MSCI EM,2009-11,2009-07,-1.1519,4.2514,-5.4034,54.5563,26.9153,19.0771,23
DIVIDEND_YIELD,EM,MSCI EM,2009-12,2009-08,0.131,3.8129,-3.6819,54.7588,31.7544,14.6928,23
DIVIDEND_YIELD,EM,MSCI EM,2010-01,2009-09,-1.2142,-5.6474,4.4332,52.8796,24.3136,19.7774,23
DIVIDEND_YIELD,EM,MSCI EM,2010-02,2009-10,0.1232,0.2506,-0.1274,53.068,24.6252,19.6248,23
DIVIDEND_YIELD,EM,MSCI EM,2010-03,2009-11,5.6047,7.9498,-2.3451,61.6471,34.5326,16.8195,23
DIVIDEND_YIELD,EM,MSCI EM,2010-04,2009-12,1.7823,0.96,0.8223,64.528,35.8241,17.78,23
DIVIDEND_YIELD,EM,MSCI EM,2010-05,2010-01,-11.453,-10.0964,-1.3566,45.6847,22.1108,16.1822,23
DIVIDEND_YIELD,EM,MSCI EM,2010-06,2010-02,-1.7934,0.1024,-1.8958,43.0719,22.2358,13.9797,23
DIVIDEND_YIELD,EM,MSCI EM,2010-07,2010-03,10.8582,7.9984,2.8597,58.6069,32.0127,17.2392,23
DIVIDEND_YIELD,EM,MSCI EM,2010-08,2010-04,-2.0821,-2.1549,0.0728,55.3046,29.168,17.3246,23
DIVIDEND_YIELD,EM,MSCI EM,2010-09,2010-05,9.1905,10.874,-1.6836,69.5778,43.2138,15.3493,23
DIVIDEND_YIELD,EM,MSCI EM,2010-10,2010-06,2.8385,2.8102,0.0283,74.3913,47.2384,15.382,23
DIVIDEND_YIELD,EM,MSCI EM,2010-11,2010-07,-5.3873,-2.7041,-2.6832,64.9963,43.2569,12.286,23
DIVIDEND_YIELD,EM,MSCI EM,2010-12,2010-08,6.452,7.0206,-0.5686,75.6418,53.3145,11.6475,23
DIVIDEND_YIELD,EM,MSCI EM,2011-01,2010-09,1.658,-2.8058,4.4638,78.554,49.0128,16.6312,23
DIVIDEND_YIELD,EM,MSCI EM,2011-02,2010-10,-2.5649,-1.0108,-1.554,73.9743,47.5065,14.8187,23
DIVIDEND_YIELD,EM,MSCI EM,2011-03,2010-11,3.893,5.6964,-1.8034,80.7472,55.9091,12.7481,23
DIVIDEND_YIELD,EM,MSCI EM,2011-04,2010-12,6.0801,2.8319,3.2482,91.7368,60.3242,16.4104,23
DIVIDEND_YIELD,EM,MSCI EM,2011-05,2011-01,-4.5984,-2.9946,-1.6038,82.9199,55.5232,14.5434,23
DIVIDEND_YIELD,EM,MSCI EM,2011-06,2011-02,-2.0071,-1.8625,-0.1446,79.2486,52.6266,14.3778,23
DIVIDEND_YIELD,EM,MSCI EM,2011-07,2011-03,-2.8436,-0.7405,-2.1031,74.1515,51.4964,11.9723,23
DIVIDEND_YIELD,EM,MSCI EM,2011-08,2011-04,-5.9599,-9.1921,3.2322,63.7722,37.5707,15.5915,23
DIVIDEND_YIELD,EM,MSCI EM,2011-09,2011-05,-7.9244,-14.7815,6.8571,50.7942,17.2356,23.5177,23
DIVIDEND_YIELD,EM,MSCI EM,2011-10,2011-06,6.1521,13.0763,-6.9242,60.0712,32.5657,14.9651,23
DIVIDEND_YIELD,EM,MSCI EM,2011-11,2011-07,-5.2402,-6.7537,1.5135,51.6832,23.6126,16.7051,23
DIVIDEND_YIELD,EM,MSCI EM,2011-12,2011-08,-1.8446,-1.286,-0.5587,48.8851,22.0229,16.0531,23
DIVIDEND_YIELD,EM,MSCI EM,2012-01,2011-09,7.8386,11.2406,-3.402,60.5557,35.7391,12.105,23
DIVIDEND_YIELD,EM,MSCI EM,2012-02,2011-10,3.1144,5.8906,-2.7763,65.556,43.735,8.9927,23
DIVIDEND_YIELD,EM,MSCI EM,2012-03,2011-11,-0.9161,-3.52,2.6038,64.0393,38.6756,11.8307,23
DIVIDEND_YIELD,EM,MSCI EM,2012-04,2011-12,-3.575,-1.4818,-2.0933,58.1749,36.6207,9.4898,23
DIVIDEND_YIELD,EM,MSCI EM,2012-05,2012-01,-10.7348,-11.6684,0.9336,41.1951,20.6792,10.512,23
DIVIDEND_YIELD,EM,MSCI EM,2012-06,2012-02,3.8378,3.4269,0.4109,46.6139,24.8148,10.9661,23
DIVIDEND_YIELD,EM,MSCI EM,2012-07,2012-03,-1.1287,1.6145,-2.7432,44.9591,26.83,7.922,23
DIVIDEND_YIELD,EM,MSCI EM,2012-08,2012-04,6.4531,-0.5416,6.9948,54.3135,26.143,15.4709,23
DIVIDEND_YIELD,EM,MSCI EM,2012-09,2012-05,-1.8347,5.8404,-7.6751,51.4822,33.5103,6.6084,23
DIVIDEND_YIELD,EM,MSCI EM,2012-10,2012-06,11.1538,-0.7311,11.8849,68.3782,32.5342,19.2787,23
DIVIDEND_YIELD,EM,MSCI EM,2012-11,2012-07,3.7346,1.1752,2.5594,74.6664,34.0917,22.3315,23
DIVIDEND_YIELD,EM,MSCI EM,2012-12,2012-08,3.3951,4.7838,-1.3887,80.5965,40.5063,20.6327,23
DIVIDEND_YIELD,EM,MSCI EM,2013-01,2012-09,9.6269,1.3091,8.3178,97.9824,42.3457,30.6667,23
DIVIDEND_YIELD,EM,MSCI EM,2013-02,2012-10,0.7689,-1.3465,2.1154,99.5047,40.429,33.4308,23
DIVIDEND_YIELD,EM,MSCI EM,2013-03,2012-11,-2.8769,-2.0861,-0.7907,93.7652,37.4995,32.3757,23
DIVIDEND_YIELD,EM,MSCI EM,2013-04,2012-12,0.0185,0.6621,-0.6436,93.8011,38.4099,31.5238,23
DIVIDEND_YIELD,EM,MSCI EM,2013-05,2013-01,-1.7407,-2.9413,1.2006,90.4276,34.3388,33.1028,23
DIVIDEND_YIELD,EM,MSCI EM,2013-06,2013-02,-7.2357,-6.7946,-0.4411,76.6488,25.2111,32.5157,23
DIVIDEND_YIELD,EM,MSCI EM,2013-07,2013-03,3.067,0.7682,2.2988,82.0667,26.173,35.562,23
DIVIDEND_YIELD,EM,MSCI EM,2013-08,2013-04,0.2176,-1.9014,2.1191,82.4629,23.7739,38.4346,23
DIVIDEND_YIELD,EM,MSCI EM,2013-09,2013-05,6.538,6.2313,0.3067,94.3923,31.4866,38.8592,23
DIVIDEND_YIELD,EM,MSCI EM,2013-10,2013-06,7.8944,4.7558,3.1386,109.7384,37.7398,43.2174,23
DIVIDEND_YIELD,EM,MSCI EM,2013-11,2013-07,-4.8959,-1.5599,-3.336,99.4698,35.5912,38.4397,23
DIVIDEND_YIELD,EM,MSCI EM,2013-12,2013-08,-2.4725,-1.5311,-0.9414,94.5379,33.5151,37.1364,23
DIVIDEND_YIELD,EM,MSCI EM,2014-01,2013-09,-2.7545,-6.5988,3.8443,89.1793,24.7047,42.4084,23
DIVIDEND_YIELD,EM,MSCI EM,2014-02,2013-10,6.2609,3.192,3.0689,101.0236,28.6853,46.7787,23
DIVIDEND_YIELD,EM,MSCI EM,2014-03,2013-11,2.6546,2.9213,-0.2667,106.3599,32.4446,46.3872,23
DIVIDEND_YIELD,EM,MSCI EM,2014-04,2013-12,1.5824,0.0634,1.519,109.6253,32.5285,48.6108,23
DIVIDEND_YIELD,EM,MSCI EM,2014-05,2014-01,0.1944,3.2564,-3.062,110.0328,36.8441,44.0604,23
DIVIDEND_YIELD,EM,MSCI EM,2014-06,2014-02,-0.6958,2.2463,-2.942,108.5715,39.918,39.8221,23
DIVIDEND_YIELD,EM,MSCI EM,2014-07,2014-03,-1.6864,1.4272,-3.1136,105.0541,41.9149,35.4686,23
DIVIDEND_YIELD,EM,MSCI EM,2014-08,2014-04,3.5221,2.0741,1.4479,112.2762,44.8584,37.4301,23
DIVIDEND_YIELD,EM,MSCI EM,2014-09,2014-05,-1.5947,-7.5886,5.9938,108.891,33.8657,45.6674,23
DIVIDEND_YIELD,EM,MSCI EM,2014-10,2014-06,-4.8543,1.0689,-5.9232,98.7507,35.2966,37.0392,23
DIVIDEND_YIELD,EM,MSCI EM,2014-11,2014-07,-0.0398,-1.1177,1.0779,98.6717,33.7844,38.5164,23
DIVIDEND_YIELD,EM,MSCI EM,2014-12,2014-08,-7.2021,-4.818,-2.384,84.3633,27.3387,35.2141,23
DIVIDEND_YIELD,EM,MSCI EM,2015-01,2014-09,-3.8887,0.5539,-4.4426,77.1939,28.0441,29.207,23
DIVIDEND_YIELD,EM,MSCI EM,2015-02,2014-10,4.0488,2.9815,1.0673,84.3681,31.8617,30.586,23
DIVIDEND_YIELD,EM,MSCI EM,2015-03,2014-11,-3.8594,-1.5858,-2.2736,77.2526,29.7706,27.617,23
DIVIDEND_YIELD,EM,MSCI EM,2015-04,2014-12,7.5477,7.5119,0.0357,90.631,39.5189,27.6626,23
DIVIDEND_YIELD,EM,MSCI EM,2015-05,2015-01,-5.9429,-4.1577,-1.7853,79.3019,33.7182,25.3835,23
DIVIDEND_YIELD,EM,MSCI EM,2015-06,2015-02,-1.3993,-3.1829,1.7836,76.793,29.4621,27.6198,23
DIVIDEND_YIELD,EM,MSCI EM,2015-07,2015-03,-2.8096,-7.2592,4.4496,71.8258,20.0641,33.2984,23
DIVIDEND_YIELD,EM,MSCI EM,2015-08,2015-04,-6.4355,-9.1991,2.7636,60.7679,9.0193,36.9822,23
DIVIDEND_YIELD,EM,MSCI EM,2015-09,2015-05,-4.8001,-3.2589,-1.5413,53.0508,5.4666,34.8709,23
DIVIDEND_YIELD,EM,MSCI EM,2015-10,2015-06,0.1121,7.0438,-6.9317,53.2223,12.8954,25.522,23
DIVIDEND_YIELD,EM,MSCI EM,2015-11,2015-07,-6.2988,-3.9562,-2.3426,43.5712,8.429,22.5816,23
DIVIDEND_YIELD,EM,MSCI EM,2015-12,2015-08,-1.6866,-2.4755,0.7889,41.1498,5.7449,23.5486,24
DIVIDEND_YIELD,EM,MSCI EM,2016-01,2015-09,-4.2577,-6.5188,2.2611,35.1401,-1.1484,26.3422,24
DIVIDEND_YIELD,EM,MSCI EM,2016-02,2015-10,-1.9572,-0.2753,-1.6819,32.4951,-1.4206,24.2173,24
DIVIDEND_YIELD,EM,MSCI EM,2016-03,2015-11,13.0406,13.0316,0.0091,49.7733,11.4258,24.2285,24
DIVIDEND_YIELD,EM,MSCI EM,2016-04,2015-12,1.732,0.4047,1.3272,52.3673,11.8768,25.8774,24
DIVIDEND_YIELD,EM,MSCI EM,2016-05,2016-01,-5.7763,-3.8963,-1.88,43.5661,7.5178,23.5108,24
DIVIDEND_YIELD,EM,MSCI EM,2016-06,2016-02,-1.057,3.3004,-4.3573,42.0487,11.0663,18.129,24
DIVIDEND_YIELD,EM,MSCI EM,2016-07,2016-03,4.9765,4.7198,0.2567,49.1177,16.3084,18.4322,24
DIVIDEND_YIELD,EM,MSCI EM,2016-08,2016-04,-3.9793,2.3134,-6.2926,43.1839,18.9991,10.9797,24
DIVIDEND_YIELD,EM,MSCI EM,2016-09,2016-05,0.4465,1.0946,-0.6481,43.8232,20.3016,10.2604,24
DIVIDEND_YIELD,EM,MSCI EM,2016-10,2016-06,3.2795,0.1804,3.0991,48.5398,20.5186,13.6775,24
DIVIDEND_YIELD,EM,MSCI EM,2016-11,2016-07,-5.8051,-4.6689,-1.1362,39.9169,14.8917,12.3859,24
DIVIDEND_YIELD,EM,MSCI EM,2016-12,2016-08,3.2443,-0.0646,3.3089,44.4563,14.8176,16.1046,24
DIVIDEND_YIELD,EM,MSCI EM,2017-01,2016-09,3.4877,5.4453,-1.9576,49.4946,21.0697,13.8318,24
DIVIDEND_YIELD,EM,MSCI EM,2017-02,2016-10,1.7119,2.9853,-1.2734,52.0537,24.684,12.3822,24
DIVIDEND_YIELD,EM,MSCI EM,2017-03,2016-11,0.5411,2.3492,-1.8081,52.8764,27.6131,10.3502,24
DIVIDEND_YIELD,EM,MSCI EM,2017-04,2016-12,1.2516,2.0441,-0.7925,54.7899,30.2216,9.4757,24
DIVIDEND_YIELD,EM,MSCI EM,2017-05,2017-01,3.9819,2.7984,1.1835,60.9534,33.8657,10.7714,24
