순위,날짜,종목코드,종목명,시장구분,업종명,등락률,KOSPI200_등락률,초과수익률
316,2026-03-05,045970,코아시아,KOSDAQ,전기·전자,14.07,9.63,4.44
317,2026-03-05,0007C0,아크릴,KOSDAQ,IT 서비스,14.07,9.63,4.44
318,2026-03-05,250060,모비스,KOSDAQ,IT 서비스,14.07,9.63,4.44
319,2026-03-05,192250,케이사인,KOSDAQ,IT 서비스,14.06,9.63,4.43
320,2026-03-05,123330,제닉,KOSDAQ,화학,14.06,9.63,4.43
321,2026-03-05,294630,서남,KOSDAQ,전기·전자,14.04,9.63,4.41
322,2026-03-05,009420,한올바이오파마,KOSPI,제약,14.02,9.63,4.39
323,2026-03-05,006220,제주은행,KOSPI,은행,14.0,9.63,4.37
324,2026-03-05,019175,신풍제약우,KOSPI,제약,14.0,9.63,4.37
325,2026-03-05,388790,라이콤,KOSDAQ,전기·전자,13.99,9.63,4.36
326,2026-03-05,094480,갤럭시아머니트리,KOSDAQ,IT 서비스,13.99,9.63,4.36
327,2026-03-05,460930,현대힘스,KOSDAQ,운송장비·부품,13.99,9.63,4.36
328,2026-03-05,413630,씨피시스템,KOSDAQ,화학,13.97,9.63,4.34
329,2026-03-05,338840,와이바이오로직스,KOSDAQ,일반서비스,13.97,9.63,4.34
330,2026-03-05,083450,GST,KOSDAQ,기계·장비,13.96,9.63,4.33
331,2026-03-05,073490,이노와이어리스,KOSDAQ,전기·전자,13.95,9.63,4.32
332,2026-03-05,388050,지투파워,KOSDAQ,전기·전자,13.94,9.63,4.31
333,2026-03-05,388210,씨엠티엑스,KOSDAQ,전기·전자,13.94,9.63,4.31
334,2026-03-05,383310,에코프로에이치엔,KOSDAQ,화학,13.94,9.63,4.31
335,2026-03-05,005090,SGC에너지,KOSPI,전기·가스,13.94,9.63,4.31
336,2026-03-05,332570,PS일렉트로닉스,KOSDAQ,전기·전자,13.9,9.63,4.27
337,2026-03-05,012210,삼미금속,KOSDAQ,금속,13.86,9.63,4.23
338,2026-03-05,201490,미투온,KOSDAQ,IT 서비스,13.84,9.63,4.21
339,2026-03-05,419080,엔젯,KOSDAQ,기계·장비,13.83,9.63,4.2
340,2026-03-05,069730,DSR제강,KOSPI,금속,13.81,9.63,4.18
341,2026-03-05,488280,에스투더블유,KOSDAQ,IT 서비스,13.8,9.63,4.17
342,2026-03-05,398120,에스지헬스케어,KOSDAQ,의료·정밀기기,13.79,9.63,4.16
343,2026-03-05,251370,와이엠티,KOSDAQ,화학,13.76,9.63,4.13
344,2026-03-05,452430,사피엔반도체,KOSDAQ,전기·전자,13.76,9.63,4.13
345,2026-03-05,304100,솔트룩스,KOSDAQ,IT 서비스,13.74,9.63,4.11
346,2026-03-05,189860,서전기전,KOSDAQ,전기·전자,13.72,9.63,4.09
347,2026-03-05,462860,더즌,KOSDAQ,통신,13.7,9.63,4.07
348,2026-03-05,001270,부국증권,KOSPI,증권,13.7,9.63,4.07
349,2026-03-05,321550,티움바이오,KOSDAQ,일반서비스,13.68,9.63,4.05
350,2026-03-05,463480,모티브링크,KOSDAQ,전기·전자,13.68,9.63,4.05
351,2026-03-05,474610,RF시스템즈,KOSDAQ,금속,13.67,9.63,4.04
352,2026-03-05,308430,셀비온,KOSDAQ,제약,13.67,9.63,4.04
353,2026-03-05,089980,상아프론테크,KOSDAQ,화학,13.67,9.63,4.04
354,2026-03-05,338220,뷰노,KOSDAQ,IT 서비스,13.67,9.63,4.04
355,2026-03-05,461030,아이엠비디엑스,KOSDAQ,일반서비스,13.67,9.63,4.04
356,2026-03-05,331740,아우토크립트,KOSDAQ,IT 서비스,13.65,9.63,4.02
357,2026-03-05,032580,피델릭스,KOSDAQ,전기·전자,13.65,9.63,4.02
358,2026-03-05,246690,TS인베스트먼트,KOSDAQ,금융,13.64,9.63,4.01
359,2026-03-05,078150,HB테크놀러지,KOSDAQ,기계·장비,13.64,9.63,4.01
360,2026-03-05,131970,두산테스나,KOSDAQ,일반서비스,13.63,9.63,4.0
361,2026-03-05,007820,에스엠코어,KOSDAQ,기계·장비,13.62,9.63,3.99
362,2026-03-05,179900,유티아이,KOSDAQ,전기·전자,13.62,9.63,3.99
363,2026-03-05,041190,우리기술투자,KOSDAQ,금융,13.61,9.63,3.98
364,2026-03-05,394800,쓰리빌리언,KOSDAQ,일반서비스,13.61,9.63,3.98
365,2026-03-05,082210,옵트론텍,KOSDAQ,의료·정밀기기,13.61,9.63,3.98
366,2026-03-05,274090,켄코아에어로스페이스,KOSDAQ,운송장비·부품,13.6,9.63,3.97
367,2026-03-05,101360,에코앤드림,KOSDAQ,화학,13.59,9.63,3.96
368,2026-03-05,187220,디티앤씨,KOSDAQ,일반서비스,13.57,9.63,3.94
369,2026-03-05,468530,프로티나,KOSDAQ,일반서비스,13.55,9.63,3.92
370,2026-03-05,072470,우리산업홀딩스,KOSDAQ,운송장비·부품,13.55,9.63,3.92
371,2026-03-05,391710,코닉오토메이션,KOSDAQ,기계·장비,13.53,9.63,3.9
372,2026-03-05,041920,메디아나,KOSDAQ,의료·정밀기기,13.5,9.63,3.87
373,2026-03-05,322180,LS티라유텍,KOSDAQ,IT 서비스,13.5,9.63,3.87
374,2026-03-05,105550,엣지파운드리,KOSDAQ,전기·전자,13.49,9.63,3.86
375,2026-03-05,040910,아이씨디,KOSDAQ,기계·장비,13.49,9.63,3.86
376,2026-03-05,382840,원준,KOSDAQ,기계·장비,13.49,9.63,3.86
377,2026-03-05,000720,현대건설,KOSPI,건설,13.48,9.63,3.85
378,2026-03-05,309960,LB인베스트먼트,KOSDAQ,금융,13.48,9.63,3.85
379,2026-03-05,368770,파이버프로,KOSDAQ,의료·정밀기기,13.48,9.63,3.85
380,2026-03-05,067630,HLB생명과학,KOSDAQ,제약,13.47,9.63,3.84
381,2026-03-05,011700,한신기계,KOSPI,기계·장비,13.47,9.63,3.84
382,2026-03-05,252990,샘씨엔에스,KOSDAQ,전기·전자,13.47,9.63,3.84
383,2026-03-05,033530,SJG세종,KOSPI,운송장비·부품,13.46,9.63,3.83
384,2026-03-05,000725,현대건설우,KOSPI,건설,13.45,9.63,3.82
385,2026-03-05,122640,예스티,KOSDAQ,기계·장비,13.43,9.63,3.8
386,2026-03-05,046120,오르비텍,KOSDAQ,일반서비스,13.43,9.63,3.8
387,2026-03-05,060280,큐렉소,KOSDAQ,유통,13.42,9.63,3.79
388,2026-03-05,208370,셀바스헬스케어,KOSDAQ,의료·정밀기기,13.42,9.63,3.79
389,2026-03-05,246710,티앤알바이오팹,KOSDAQ,제약,13.41,9.63,3.78
390,2026-03-05,217500,러셀,KOSDAQ,기계·장비,13.4,9.63,3.77
391,2026-03-05,010100,한국무브넥스,KOSPI,운송장비·부품,13.4,9.63,3.77
392,2026-03-05,008830,대동기어,KOSDAQ,기계·장비,13.39,9.63,3.76
393,2026-03-05,216080,제테마,KOSDAQ,제약,13.38,9.63,3.75
394,2026-03-05,377300,카카오페이,KOSPI,기타금융,13.38,9.63,3.75
395,2026-03-05,131290,티에스이,KOSDAQ,의료·정밀기기,13.35,9.63,3.72
396,2026-03-05,452160,제이엔비,KOSDAQ,기계·장비,13.33,9.63,3.7
397,2026-03-05,052860,아이앤씨,KOSDAQ,전기·전자,13.33,9.63,3.7
398,2026-03-05,271940,일진하이솔루스,KOSPI,운송장비·부품,13.33,9.63,3.7
399,2026-03-05,094360,칩스앤미디어,KOSDAQ,전기·전자,13.33,9.63,3.7
400,2026-03-05,001550,조비,KOSPI,화학,13.32,9.63,3.69
401,2026-03-05,382900,범한퓨얼셀,KOSDAQ,전기·전자,13.32,9.63,3.69
402,2026-03-05,389140,포바이포,KOSDAQ,오락·문화,13.3,9.63,3.67
403,2026-03-05,015750,성우하이텍,KOSDAQ,운송장비·부품,13.3,9.63,3.67
404,2026-03-05,00680K,미래에셋증권2우B,KOSPI,증권,13.29,9.63,3.66
405,2026-03-05,009310,참엔지니어링,KOSPI,기계·장비,13.25,9.63,3.62
406,2026-03-05,108490,로보티즈,KOSDAQ,기계·장비,13.25,9.63,3.62
407,2026-03-05,446540,메가터치,KOSDAQ,전기·전자,13.24,9.63,3.61
408,2026-03-05,290690,소룩스,KOSDAQ,전기·전자,13.24,9.63,3.61
409,2026-03-05,028080,휴맥스홀딩스,KOSDAQ,IT 서비스,13.24,9.63,3.61
410,2026-03-05,014940,오리엔탈정공,KOSDAQ,기계·장비,13.23,9.63,3.6
411,2026-03-05,199820,제일일렉트릭,KOSDAQ,전기·전자,13.21,9.63,3.58
412,2026-03-05,149950,아바텍,KOSDAQ,전기·전자,13.21,9.63,3.58
413,2026-03-05,046210,HLB파나진,KOSDAQ,제약,13.19,9.63,3.56
414,2026-03-05,042600,새로닉스,KOSDAQ,전기·전자,13.19,9.63,3.56
415,2026-03-05,078350,한양디지텍,KOSDAQ,전기·전자,13.17,9.63,3.54
416,2026-03-05,147760,피엠티,KOSDAQ,의료·정밀기기,13.17,9.63,3.54
417,2026-03-05,000157,두산2우B,KOSPI,기타금융,13.17,9.63,3.54
418,2026-03-05,237690,에스티팜,KOSDAQ,제약,13.16,9.63,3.53
419,2026-03-05,001200,유진투자증권,KOSPI,증권,13.13,9.63,3.5
420,2026-03-05,294570,쿠콘,KOSDAQ,IT 서비스,13.13,9.63,3.5
421,2026-03-05,234030,싸이닉솔루션,KOSDAQ,전기·전자,13.13,9.63,3.5
422,2026-03-05,378340,필에너지,KOSDAQ,기계·장비,13.12,9.63,3.49
423,2026-03-05,068100,케이웨더,KOSDAQ,기계·장비,13.12,9.63,3.49
424,2026-03-05,047040,대우건설,KOSPI,건설,13.11,9.63,3.48
425,2026-03-05,416180,신성에스티,KOSDAQ,운송장비·부품,13.09,9.63,3.46
426,2026-03-05,278280,천보,KOSDAQ,화학,13.09,9.63,3.46
427,2026-03-05,125020,티씨머티리얼즈,KOSDAQ,전기·전자,13.09,9.63,3.46
428,2026-03-05,222420,쎄노텍,KOSDAQ,비금속,13.08,9.63,3.45
429,2026-03-05,032940,원익,KOSDAQ,유통,13.07,9.63,3.44
430,2026-03-05,448710,코츠테크놀로지,KOSDAQ,전기·전자,13.06,9.63,3.43
431,2026-03-05,950250,테라뷰,KOSDAQ,금융,13.06,9.63,3.43
432,2026-03-05,158430,아톤,KOSDAQ,IT 서비스,13.04,9.63,3.41
433,2026-03-05,073570,리튬포어스,KOSDAQ,기타제조,13.04,9.63,3.41
434,2026-03-05,388720,유일로보틱스,KOSDAQ,기계·장비,13.04,9.63,3.41
435,2026-03-05,001750,한양증권,KOSPI,증권,13.0,9.63,3.37
436,2026-03-05,203400,에이비온,KOSDAQ,일반서비스,13.0,9.63,3.37
437,2026-03-05,411080,샌즈랩,KOSDAQ,IT 서비스,12.99,9.63,3.36
438,2026-03-05,267260,HD현대일렉트릭,KOSPI,전기·전자,12.97,9.63,3.34
439,2026-03-05,001820,삼화콘덴서,KOSPI,전기·전자,12.97,9.63,3.34
440,2026-03-05,347860,알체라,KOSDAQ,IT 서비스,12.97,9.63,3.34
441,2026-03-05,215100,로보로보,KOSDAQ,전기·전자,12.97,9.63,3.34
442,2026-03-05,452450,피아이이,KOSDAQ,기계·장비,12.96,9.63,3.33
443,2026-03-05,047810,한국항공우주,KOSPI,운송장비·부품,12.93,9.63,3.3
444,2026-03-05,125210,아모그린텍,KOSDAQ,전기·전자,12.93,9.63,3.3
445,2026-03-05,317120,라닉스,KOSDAQ,전기·전자,12.92,9.63,3.29
446,2026-03-05,079900,전진건설로봇,KOSPI,기계·장비,12.91,9.63,3.28
447,2026-03-05,112290,와이씨켐,KOSDAQ,화학,12.91,9.63,3.28
448,2026-03-05,104200,NHN벅스,KOSDAQ,IT 서비스,12.89,9.63,3.26
449,2026-03-05,053700,삼보모터스,KOSDAQ,운송장비·부품,12.89,9.63,3.26
450,2026-03-05,003535,한화투자증권우,KOSPI,증권,12.88,9.63,3.25
451,2026-03-05,085670,뉴프렉스,KOSDAQ,전기·전자,12.85,9.63,3.22
452,2026-03-05,413390,엠오티,KOSDAQ,기계·장비,12.84,9.63,3.21
453,2026-03-05,127120,제이에스링크,KOSDAQ,일반서비스,12.83,9.63,3.2
454,2026-03-05,354200,엔젠바이오,KOSDAQ,일반서비스,12.81,9.63,3.18
455,2026-03-05,017510,세명전기,KOSDAQ,금속,12.8,9.63,3.17
456,2026-03-05,094820,일진파워,KOSDAQ,건설,12.8,9.63,3.17
457,2026-03-05,084990,헬릭스미스,KOSDAQ,일반서비스,12.78,9.63,3.15
458,2026-03-05,012860,모베이스전자,KOSDAQ,운송장비·부품,12.78,9.63,3.15
459,2026-03-05,001515,SK증권우,KOSPI,증권,12.77,9.63,3.14
460,2026-03-05,308100,형지글로벌,KOSDAQ,유통,12.76,9.63,3.13
461,2026-03-05,256940,킵스파마,KOSDAQ,제약,12.73,9.63,3.1
462,2026-03-05,299170,더블유에스아이,KOSDAQ,유통,12.73,9.63,3.1
463,2026-03-05,011790,SKC,KOSPI,화학,12.73,9.63,3.1
464,2026-03-05,083500,에프엔에스테크,KOSDAQ,기계·장비,12.73,9.63,3.1
465,2026-03-05,365340,성일하이텍,KOSDAQ,화학,12.72,9.63,3.09
466,2026-03-05,264660,씨앤지하이테크,KOSDAQ,기계·장비,12.72,9.63,3.09
467,2026-03-05,102710,이엔에프테크놀로지,KOSDAQ,화학,12.72,9.63,3.09
468,2026-03-05,296640,이노룰스,KOSDAQ,IT 서비스,12.72,9.63,3.09
469,2026-03-05,479960,위너스,KOSDAQ,전기·전자,12.71,9.63,3.08
470,2026-03-05,032500,케이엠더블유,KOSDAQ,전기·전자,12.71,9.63,3.08
471,2026-03-05,000880,한화,KOSPI,화학,12.71,9.63,3.08
472,2026-03-05,298830,슈어소프트테크,KOSDAQ,IT 서비스,12.7,9.63,3.07
473,2026-03-05,079950,인베니아,KOSDAQ,기계·장비,12.7,9.63,3.07
474,2026-03-05,317770,엑스페릭스,KOSDAQ,전기·전자,12.7,9.63,3.07
475,2026-03-05,464490,쿼드메디슨,KOSDAQ,제약,12.69,9.63,3.06
476,2026-03-05,033160,엠케이전자,KOSDAQ,전기·전자,12.67,9.63,3.04
477,2026-03-05,228670,레이,KOSDAQ,의료·정밀기기,12.66,9.63,3.03
478,2026-03-05,005690,파미셀,KOSPI,제약,12.66,9.63,3.03
479,2026-03-05,297890,HB솔루션,KOSDAQ,기계·장비,12.65,9.63,3.02
480,2026-03-05,377480,마음AI,KOSDAQ,IT 서비스,12.63,9.63,3.0
481,2026-03-05,452280,한선엔지니어링,KOSDAQ,금속,12.63,9.63,3.0
482,2026-03-05,038880,아이에이,KOSDAQ,전기·전자,12.61,9.63,2.98
483,2026-03-05,093370,후성,KOSPI,화학,12.6,9.63,2.97
484,2026-03-05,195870,해성디에스,KOSPI,전기·전자,12.6,9.63,2.97
485,2026-03-05,099220,SDN,KOSDAQ,유통,12.6,9.63,2.97
486,2026-03-05,444530,심플랫폼,KOSDAQ,IT 서비스,12.59,9.63,2.96
487,2026-03-05,114190,강원에너지,KOSDAQ,전기·전자,12.58,9.63,2.95
488,2026-03-05,069540,빛과전자,KOSDAQ,전기·전자,12.57,9.63,2.94
489,2026-03-05,050890,쏠리드,KOSDAQ,전기·전자,12.57,9.63,2.94
490,2026-03-05,211270,AP위성,KOSDAQ,전기·전자,12.55,9.63,2.92
491,2026-03-05,006200,한국전자홀딩스,KOSPI,기타금융,12.54,9.63,2.91
492,2026-03-05,456070,이엔셀,KOSDAQ,제약,12.54,9.63,2.91
493,2026-03-05,082270,젬백스,KOSDAQ,기계·장비,12.54,9.63,2.91
494,2026-03-05,042660,한화오션,KOSPI,운송장비·부품,12.53,9.63,2.9
495,2026-03-05,376900,로킷헬스케어,KOSDAQ,제약,12.52,9.63,2.89
496,2026-03-05,071280,로체시스템즈,KOSDAQ,기계·장비,12.52,9.63,2.89
497,2026-03-05,469750,아이비젼웍스,KOSDAQ,기계·장비,12.51,9.63,2.88
498,2026-03-05,130740,티피씨글로벌,KOSDAQ,운송장비·부품,12.51,9.63,2.88
499,2026-03-05,285490,노바텍,KOSDAQ,기타제조,12.5,9.63,2.87
500,2026-03-05,060720,KH바텍,KOSDAQ,전기·전자,12.5,9.63,2.87
501,2026-03-05,168360,펨트론,KOSDAQ,기계·장비,12.5,9.63,2.87
502,2026-03-05,393210,토마토시스템,KOSDAQ,IT 서비스,12.47,9.63,2.84
503,2026-03-05,091580,상신이디피,KOSDAQ,전기·전자,12.47,9.63,2.84
504,2026-03-05,214270,FSN,KOSDAQ,IT 서비스,12.47,9.63,2.84
505,2026-03-05,163280,에어레인,KOSDAQ,기계·장비,12.46,9.63,2.83
506,2026-03-05,457370,한켐,KOSDAQ,화학,12.44,9.63,2.81
507,2026-03-05,036010,아비코전자,KOSDAQ,전기·전자,12.43,9.63,2.8
508,2026-03-05,393970,대진첨단소재,KOSDAQ,화학,12.42,9.63,2.79
509,2026-03-05,012030,DB,KOSPI,IT 서비스,12.42,9.63,2.79
510,2026-03-05,454910,두산로보틱스,KOSPI,기계·장비,12.41,9.63,2.78
511,2026-03-05,372170,윤성에프앤씨,KOSDAQ,기계·장비,12.4,9.63,2.77
512,2026-03-05,077500,유니퀘스트,KOSPI,유통,12.39,9.63,2.76
513,2026-03-05,012200,계양전기,KOSPI,기계·장비,12.39,9.63,2.76
514,2026-03-05,348210,넥스틴,KOSDAQ,기계·장비,12.38,9.63,2.75
515,2026-03-05,144960,뉴파워프라즈마,KOSDAQ,기계·장비,12.36,9.63,2.73
516,2026-03-05,061970,LB세미콘,KOSDAQ,전기·전자,12.36,9.63,2.73
517,2026-03-05,018470,조일알미늄,KOSPI,금속,12.33,9.63,2.7
518,2026-03-05,476080,M83,KOSDAQ,오락·문화,12.33,9.63,2.7
519,2026-03-05,494120,큐리오시스,KOSDAQ,의료·정밀기기,12.33,9.63,2.7
520,2026-03-05,073010,케이에스피,KOSDAQ,기계·장비,12.31,9.63,2.68
521,2026-03-05,003670,포스코퓨처엠,KOSPI,전기·전자,12.31,9.63,2.68
522,2026-03-05,372320,큐로셀,KOSDAQ,일반서비스,12.31,9.63,2.68
523,2026-03-05,069920,엑시온그룹,KOSDAQ,유통,12.3,9.63,2.67
524,2026-03-05,950160,코오롱티슈진,KOSDAQ,제약,12.29,9.63,2.66
525,2026-03-05,088800,에이스테크,KOSDAQ,전기·전자,12.29,9.63,2.66
526,2026-03-05,204320,HL만도,KOSPI,운송장비·부품,12.29,9.63,2.66
527,2026-03-05,049180,셀루메드,KOSDAQ,제약,12.29,9.63,2.66
528,2026-03-05,034020,두산에너빌리티,KOSPI,기계·장비,12.28,9.63,2.65
529,2026-03-05,102940,코오롱생명과학,KOSDAQ,제약,12.28,9.63,2.65
530,2026-03-05,293780,압타바이오,KOSDAQ,일반서비스,12.27,9.63,2.64
531,2026-03-05,265740,엔에프씨,KOSDAQ,화학,12.22,9.63,2.59
532,2026-03-05,002230,피에스텍,KOSDAQ,의료·정밀기기,12.22,9.63,2.59
533,2026-03-05,272290,이녹스첨단소재,KOSDAQ,전기·전자,12.21,9.63,2.58
534,2026-03-05,024840,KBI메탈,KOSDAQ,금속,12.2,9.63,2.57
535,2026-03-05,140860,파크시스템스,KOSDAQ,의료·정밀기기,12.18,9.63,2.55
536,2026-03-05,219420,링크제니시스,KOSDAQ,IT 서비스,12.17,9.63,2.54
537,2026-03-05,003380,하림지주,KOSDAQ,금융,12.16,9.63,2.53
538,2026-03-05,307930,컴퍼니케이,KOSDAQ,금융,12.16,9.63,2.53
539,2026-03-05,049070,인탑스,KOSDAQ,전기·전자,12.16,9.63,2.53
540,2026-03-05,263800,데이타솔루션,KOSDAQ,유통,12.15,9.63,2.52
541,2026-03-05,059090,미코,KOSDAQ,전기·전자,12.15,9.63,2.52
542,2026-03-05,370090,퓨런티어,KOSDAQ,의료·정밀기기,12.15,9.63,2.52
543,2026-03-05,336370,솔루스첨단소재,KOSPI,전기·전자,12.13,9.63,2.5
544,2026-03-05,062040,산일전기,KOSPI,전기·전자,12.11,9.63,2.48
545,2026-03-05,088350,한화생명,KOSPI,보험,12.1,9.63,2.47
546,2026-03-05,065660,안트로젠,KOSDAQ,유통,12.1,9.63,2.47
547,2026-03-05,278650,HLB바이오스텝,KOSDAQ,일반서비스,12.1,9.63,2.47
548,2026-03-05,029460,케이씨,KOSPI,의료·정밀기기,12.1,9.63,2.47
549,2026-03-05,356680,엑스게이트,KOSDAQ,IT 서비스,12.09,9.63,2.46
550,2026-03-05,109070,주성코퍼레이션,KOSPI,전기·전자,12.08,9.63,2.45
551,2026-03-05,261520,이지스,KOSDAQ,IT 서비스,12.07,9.63,2.44
552,2026-03-05,263600,덕우전자,KOSDAQ,전기·전자,12.07,9.63,2.44
553,2026-03-05,097800,윈팩,KOSDAQ,전기·전자,12.05,9.63,2.42
554,2026-03-05,041020,폴라리스오피스,KOSDAQ,IT 서비스,12.05,9.63,2.42
555,2026-03-05,196170,알테오젠,KOSDAQ,일반서비스,12.05,9.63,2.42
556,2026-03-05,297090,씨에스베어링,KOSDAQ,기계·장비,12.05,9.63,2.42
557,2026-03-05,020150,롯데에너지머티리얼즈,KOSPI,전기·전자,12.03,9.63,2.4
558,2026-03-05,032190,다우데이타,KOSDAQ,유통,12.03,9.63,2.4
559,2026-03-05,064820,케이프,KOSDAQ,운송장비·부품,12.03,9.63,2.4
560,2026-03-05,005935,삼성전자우,KOSPI,전기·전자,12.02,9.63,2.39
561,2026-03-05,469610,이노테크,KOSDAQ,기계·장비,12.02,9.63,2.39
562,2026-03-05,021820,세원정공,KOSPI,운송장비·부품,12.0,9.63,2.37
563,2026-03-05,003240,태광산업,KOSPI,화학,12.0,9.63,2.37
564,2026-03-05,019180,티에이치엔,KOSPI,전기·전자,12.0,9.63,2.37
565,2026-03-05,069460,대호에이엘,KOSPI,금속,11.99,9.63,2.36
566,2026-03-05,100840,SNT에너지,KOSPI,기계·장비,11.99,9.63,2.36
567,2026-03-05,122690,서진오토모티브,KOSDAQ,운송장비·부품,11.98,9.63,2.35
568,2026-03-05,010120,LS ELECTRIC,KOSPI,전기·전자,11.98,9.63,2.35
569,2026-03-05,396470,워트,KOSDAQ,기계·장비,11.98,9.63,2.35
570,2026-03-05,340570,티앤엘,KOSDAQ,제약,11.96,9.63,2.33
571,2026-03-05,222110,팬젠,KOSDAQ,제약,11.96,9.63,2.33
572,2026-03-05,022100,포스코DX,KOSPI,일반서비스,11.96,9.63,2.33
573,2026-03-05,078020,LS증권,KOSDAQ,금융,11.94,9.63,2.31
574,2026-03-05,170920,엘티씨,KOSDAQ,화학,11.93,9.63,2.3
575,2026-03-05,439260,대한조선,KOSPI,운송장비·부품,11.93,9.63,2.3
576,2026-03-05,094940,푸른기술,KOSDAQ,전기·전자,11.92,9.63,2.29
577,2026-03-05,265520,AP시스템,KOSDAQ,기계·장비,11.92,9.63,2.29
578,2026-03-05,053300,한국정보인증,KOSDAQ,IT 서비스,11.92,9.63,2.29
579,2026-03-05,122350,삼기,KOSDAQ,운송장비·부품,11.9,9.63,2.27
580,2026-03-05,001440,대한전선,KOSPI,전기·전자,11.9,9.63,2.27
581,2026-03-05,103590,일진전기,KOSPI,전기·전자,11.88,9.63,2.25
582,2026-03-05,290670,대보마그네틱,KOSDAQ,전기·전자,11.87,9.63,2.24
583,2026-03-05,009520,포스코엠텍,KOSDAQ,금속,11.87,9.63,2.24
584,2026-03-05,033100,제룡전기,KOSDAQ,전기·전자,11.86,9.63,2.23
585,2026-03-05,047050,포스코인터내셔널,KOSPI,유통,11.86,9.63,2.23
586,2026-03-05,171010,램테크놀러지,KOSDAQ,화학,11.85,9.63,2.22
587,2026-03-05,402490,그린리소스,KOSDAQ,전기·전자,11.84,9.63,2.21
588,2026-03-05,044480,빌리언스,KOSDAQ,화학,11.83,9.63,2.2
589,2026-03-05,006400,삼성SDI,KOSPI,전기·전자,11.82,9.63,2.19
590,2026-03-05,207760,미스터블루,KOSDAQ,IT 서비스,11.81,9.63,2.18
591,2026-03-05,230240,에치에프알,KOSDAQ,전기·전자,11.8,9.63,2.17
592,2026-03-05,430690,한싹,KOSDAQ,IT 서비스,11.8,9.63,2.17
593,2026-03-05,463020,뉴엔AI,KOSDAQ,IT 서비스,11.8,9.63,2.17
594,2026-03-05,196450,코아시아씨엠,KOSDAQ,의료·정밀기기,11.8,9.63,2.17
595,2026-03-05,291230,엔피,KOSDAQ,일반서비스,11.79,9.63,2.16
596,2026-03-05,005420,코스모화학,KOSPI,화학,11.79,9.63,2.16
597,2026-03-05,382480,지아이텍,KOSDAQ,기계·장비,11.78,9.63,2.15
598,2026-03-05,005385,현대차우,KOSPI,운송장비·부품,11.78,9.63,2.15
599,2026-03-05,061090,세나테크놀로지,KOSDAQ,전기·전자,11.78,9.63,2.15
600,2026-03-05,107640,한중엔시에스,KOSDAQ,전기·전자,11.77,9.63,2.14
601,2026-03-05,024910,경창산업,KOSDAQ,운송장비·부품,11.77,9.63,2.14
602,2026-03-05,311320,지오엘리먼트,KOSDAQ,전기·전자,11.76,9.63,2.13
603,2026-03-05,031820,아이티센씨티에스,KOSPI,IT 서비스,11.76,9.63,2.13
604,2026-03-05,396270,넥스트칩,KOSDAQ,전기·전자,11.74,9.63,2.11
605,2026-03-05,217820,원익피앤이,KOSDAQ,기계·장비,11.74,9.63,2.11
606,2026-03-05,009155,삼성전기우,KOSPI,전기·전자,11.74,9.63,2.11
607,2026-03-05,002710,TCC스틸,KOSPI,금속,11.74,9.63,2.11
608,2026-03-05,190510,나무가,KOSDAQ,전기·전자,11.71,9.63,2.08
609,2026-03-05,065770,CS,KOSDAQ,전기·전자,11.71,9.63,2.08
610,2026-03-05,376270,HEM파마,KOSDAQ,일반서비스,11.71,9.63,2.08
611,2026-03-05,043200,파루,KOSDAQ,전기·전자,11.71,9.63,2.08
612,2026-03-05,054920,한컴위드,KOSDAQ,IT 서비스,11.71,9.63,2.08
613,2026-03-05,007815,코리아써우,KOSPI,전기·전자,11.71,9.63,2.08
614,2026-03-05,038530,케이바이오,KOSDAQ,유통,11.71,9.63,2.08
615,2026-03-05,030210,다올투자증권,KOSPI,증권,11.71,9.63,2.08
616,2026-03-05,001340,PKC,KOSPI,화학,11.7,9.63,2.07
617,2026-03-05,221840,하이즈항공,KOSDAQ,운송장비·부품,11.69,9.63,2.06
618,2026-03-05,014910,성문전자,KOSPI,전기·전자,11.69,9.63,2.06
