theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11
335,재난/안전(지진/화재 등),-0.12,028100,동아지질,테마 편입 사유,18450.0,상승  50,+0.27%,18430.0,18440.0,38886.0,717.0,36670.0,,
335,재난/안전(지진/화재 등),-0.12,089470,HDC현대EP,테마 편입 사유,6020.0,상승  10,+0.17%,6050.0,6060.0,256399.0,1541.0,444165.0,,
335,재난/안전(지진/화재 등),-0.12,037440,희림 *,테마 편입 사유,4560.0,보합0,0.00%,4570.0,4575.0,85229.0,388.0,235110.0,,
335,재난/안전(지진/화재 등),-0.12,072130,유엔젤,테마 편입 사유,4695.0,하락  20,-0.42%,4655.0,4665.0,81567.0,382.0,76091.0,,
335,재난/안전(지진/화재 등),-0.12,228340,동양파일 *,테마 편입 사유,2075.0,하락  15,-0.72%,2090.0,2095.0,48220.0,99.0,78659.0,,
335,재난/안전(지진/화재 등),-0.12,067170,오텍 *,테마 편입 사유,1897.0,하락  18,-0.94%,1898.0,1904.0,60069.0,114.0,74240.0,,
335,재난/안전(지진/화재 등),-0.12,022220,티케이지애강 *,테마 편입 사유,599.0,하락  6,-0.99%,595.0,599.0,101652.0,60.0,200839.0,,
335,재난/안전(지진/화재 등),-0.12,041440,현대에버다임 *,테마 편입 사유,8850.0,하락  130,-1.45%,8870.0,8880.0,242339.0,2160.0,481636.0,,
335,재난/안전(지진/화재 등),-0.12,033540,파라텍 *,테마 편입 사유,1350.0,하락  22,-1.60%,1351.0,1355.0,413703.0,565.0,823861.0,,
335,재난/안전(지진/화재 등),-0.12,060370,LS마린솔루션 *,테마 편입 사유,30600.0,하락  500,-1.61%,30500.0,30550.0,152639.0,4685.0,589033.0,,
335,재난/안전(지진/화재 등),-0.12,101670,하이드로리튬 *,테마 편입 사유,2165.0,하락  40,-1.81%,2155.0,2160.0,811016.0,1755.0,1089883.0,,
335,재난/안전(지진/화재 등),-0.12,493330,지에프아이 *,테마 편입 사유,17020.0,하락  530,-3.02%,17020.0,17050.0,68057.0,1170.0,50068.0,,
335,재난/안전(지진/화재 등),-0.12,039980,폴라리스AI *,테마 편입 사유,1623.0,하락  70,-4.13%,1618.0,1624.0,951907.0,1570.0,576227.0,,
335,재난/안전(지진/화재 등),-0.12,004440,삼일씨엔에스,테마 편입 사유,5790.0,하락  260,-4.30%,5760.0,5800.0,115745.0,675.0,109453.0,,
13,리모델링/인테리어,-0.09,079430,현대리바트,테마 편입 사유,7520.0,상승  450,+6.36%,7530.0,7540.0,3200272.0,25971.0,108284.0,,
13,리모델링/인테리어,-0.09,006570,대림통상,테마 편입 사유,2100.0,상승  20,+0.96%,2090.0,2095.0,16888.0,35.0,6484.0,,
13,리모델링/인테리어,-0.09,446070,유니드비티플러스,테마 편입 사유,3225.0,상승  25,+0.78%,3215.0,3225.0,82739.0,262.0,91218.0,,
13,리모델링/인테리어,-0.09,037070,파세코 *,테마 편입 사유,8330.0,상승  60,+0.73%,8350.0,8370.0,52579.0,438.0,67502.0,,
13,리모델링/인테리어,-0.09,066130,하츠 *,테마 편입 사유,4485.0,상승  30,+0.67%,4475.0,4480.0,26193.0,117.0,34738.0,,
13,리모델링/인테리어,-0.09,018310,삼목에스폼 *,테마 편입 사유,20400.0,상승  100,+0.49%,20300.0,20400.0,14974.0,304.0,10980.0,,
13,리모델링/인테리어,-0.09,066620,국보디자인 *,테마 편입 사유,25700.0,상승  100,+0.39%,25850.0,25950.0,9387.0,242.0,46979.0,,
13,리모델링/인테리어,-0.09,009240,한샘,테마 편입 사유,47200.0,상승  150,+0.32%,47200.0,47250.0,43062.0,2033.0,108151.0,,
13,리모델링/인테리어,-0.09,171120,라이온켐텍 *,테마 편입 사유,2200.0,상승  5,+0.23%,2190.0,2200.0,73100.0,160.0,90022.0,,
13,리모델링/인테리어,-0.09,025750,한솔홈데코,테마 편입 사유,621.0,상승  1,+0.16%,619.0,621.0,263231.0,163.0,351854.0,,
13,리모델링/인테리어,-0.09,344820,KCC글라스,테마 편입 사유,30300.0,보합0,0.00%,30200.0,30250.0,83914.0,2531.0,78916.0,,
13,리모델링/인테리어,-0.09,037440,희림 *,테마 편입 사유,4560.0,보합0,0.00%,4570.0,4575.0,85229.0,388.0,235110.0,,
13,리모델링/인테리어,-0.09,108670,LX하우시스,테마 편입 사유,32000.0,보합0,0.00%,31850.0,31900.0,21726.0,696.0,46700.0,,
13,리모델링/인테리어,-0.09,002380,KCC,테마 편입 사유,583000.0,"하락  1,000",-0.17%,583000.0,585000.0,26609.0,15496.0,38662.0,,
13,리모델링/인테리어,-0.09,011090,에넥스,테마 편입 사유,498.0,하락  1,-0.20%,499.0,500.0,451724.0,223.0,381027.0,,
13,리모델링/인테리어,-0.09,020710,시공테크 *,테마 편입 사유,4140.0,하락  30,-0.72%,4130.0,4135.0,131225.0,542.0,143134.0,,
13,리모델링/인테리어,-0.09,008250,이건산업,테마 편입 사유,4500.0,하락  35,-0.77%,4480.0,4495.0,60552.0,271.0,72736.0,,
13,리모델링/인테리어,-0.09,002820,SUN&L,테마 편입 사유,2400.0,하락  20,-0.83%,2395.0,2400.0,36524.0,87.0,36278.0,,
13,리모델링/인테리어,-0.09,285800,진영 *,테마 편입 사유,1459.0,하락  13,-0.88%,1451.0,1455.0,47312.0,68.0,61235.0,,
13,리모델링/인테리어,-0.09,007210,벽산,테마 편입 사유,1955.0,하락  25,-1.26%,1955.0,1957.0,543308.0,1065.0,751221.0,,
13,리모델링/인테리어,-0.09,005750,대림바스,테마 편입 사유,5640.0,하락  80,-1.40%,5640.0,5650.0,82550.0,465.0,86322.0,,
13,리모델링/인테리어,-0.09,039020,이건홀딩스 *,테마 편입 사유,3625.0,하락  55,-1.49%,3630.0,3640.0,237256.0,865.0,199931.0,,
13,리모델링/인테리어,-0.09,025900,동화기업 *,테마 편입 사유,10000.0,하락  220,-2.15%,9980.0,9990.0,77196.0,774.0,164617.0,,
13,리모델링/인테리어,-0.09,309930,조이웍스앤코 *,테마 편입 사유,955.0,하락  33,-3.34%,922.0,923.0,253777.0,239.0,110617.0,,
504,요소수,-0.09,004000,롯데정밀화학,테마 편입 사유,50000.0,상승  700,+1.42%,49950.0,50000.0,92851.0,4627.0,71821.0,,
504,요소수,-0.09,069260,TKG휴켐스,테마 편입 사유,20350.0,상승  250,+1.24%,20200.0,20250.0,111876.0,2264.0,128551.0,,
504,요소수,-0.09,001390,KG케미칼,테마 편입 사유,5950.0,보합0,0.00%,5950.0,5960.0,388033.0,2316.0,489583.0,,
504,요소수,-0.09,000910,유니온,테마 편입 사유,4475.0,하락  45,-1.00%,4480.0,4490.0,122277.0,550.0,147069.0,,
504,요소수,-0.09,047400,유니온머티리얼,테마 편입 사유,1517.0,하락  33,-2.13%,1516.0,1518.0,517451.0,787.0,583275.0,,
47,카지노,-0.08,035250,강원랜드,테마 편입 사유,19390.0,상승  290,+1.52%,19390.0,19400.0,728560.0,14141.0,592112.0,,
47,카지노,-0.08,034230,파라다이스,테마 편입 사유,20400.0,상승  250,+1.24%,20450.0,20500.0,663986.0,13579.0,986614.0,,
47,카지노,-0.08,051360,토비스 *,테마 편입 사유,16140.0,상승  60,+0.37%,16150.0,16190.0,58402.0,941.0,53646.0,,
47,카지노,-0.08,114090,GKL,테마 편입 사유,13350.0,하락  70,-0.52%,13320.0,13340.0,241029.0,3223.0,249379.0,,
47,카지노,-0.08,052330,코텍 *,테마 편입 사유,10230.0,하락  110,-1.06%,10210.0,10230.0,25965.0,265.0,54994.0,,
47,카지노,-0.08,032350,롯데관광개발,테마 편입 사유,24300.0,하락  500,-2.02%,24350.0,24400.0,521895.0,12769.0,978744.0,,
580,유심(USIM),-0.06,057540,옴니시스템 *,테마 편입 사유,889.0,상승  11,+1.25%,887.0,889.0,636357.0,560.0,841641.0,,
580,유심(USIM),-0.06,081580,성우전자 *,테마 편입 사유,2760.0,상승  15,+0.55%,2750.0,2755.0,209300.0,577.0,278739.0,,
580,유심(USIM),-0.06,089850,유비벨록스 *,테마 편입 사유,5660.0,상승  30,+0.53%,5640.0,5660.0,59994.0,339.0,55520.0,,
580,유심(USIM),-0.06,065440,이루온 *,테마 편입 사유,1380.0,하락  1,-0.07%,1382.0,1383.0,169354.0,233.0,378308.0,,
580,유심(USIM),-0.06,070300,엑스큐어 *,테마 편입 사유,1819.0,하락  48,-2.57%,1792.0,1821.0,107541.0,195.0,303820.0,,
139,출산장려정책,-0.05,014100,메디앙스 *,테마 편입 사유,1683.0,상승  39,+2.37%,1661.0,1684.0,63972.0,106.0,131990.0,,
139,출산장려정책,-0.05,403850,더핑크퐁컴퍼니 *,테마 편입 사유,22450.0,상승  450,+2.05%,22500.0,22600.0,112299.0,2561.0,691721.0,,
139,출산장려정책,-0.05,159580,제로투세븐 *,테마 편입 사유,4200.0,상승  80,+1.94%,4225.0,4235.0,161376.0,681.0,100441.0,,
139,출산장려정책,-0.05,002450,삼익악기,테마 편입 사유,1218.0,상승  15,+1.25%,1216.0,1217.0,118330.0,143.0,139325.0,,
139,출산장려정책,-0.05,215480,토박스코리아 *,테마 편입 사유,2050.0,상승  25,+1.23%,2040.0,2055.0,42634.0,88.0,73311.0,,
139,출산장려정책,-0.05,900270,헝셩그룹 *,테마 편입 사유,138.0,상승  1,+0.73%,135.0,136.0,10437116.0,1410.0,13173646.0,,
139,출산장려정책,-0.05,013990,아가방컴퍼니 *,테마 편입 사유,4770.0,상승  30,+0.63%,4760.0,4765.0,199538.0,949.0,247460.0,,
139,출산장려정책,-0.05,267980,매일유업 *,테마 편입 사유,40450.0,상승  150,+0.37%,40450.0,40600.0,11255.0,456.0,17766.0,,
139,출산장려정책,-0.05,407400,꿈비 *,테마 편입 사유,4905.0,상승  5,+0.10%,4905.0,4910.0,106228.0,525.0,99909.0,,
139,출산장려정책,-0.05,004540,깨끗한나라,테마 편입 사유,1895.0,보합0,0.00%,1894.0,1895.0,65087.0,122.0,83417.0,,
139,출산장려정책,-0.05,019680,대교,테마 편입 사유,1693.0,보합0,0.00%,1684.0,1685.0,119868.0,201.0,154305.0,,
139,출산장려정책,-0.05,036000,예림당 *,테마 편입 사유,3395.0,하락  5,-0.15%,3400.0,3420.0,144439.0,490.0,90906.0,,
139,출산장려정책,-0.05,072130,유엔젤,테마 편입 사유,4695.0,하락  20,-0.42%,4655.0,4660.0,81567.0,382.0,76091.0,,
139,출산장려정책,-0.05,095720,웅진씽크빅,테마 편입 사유,1160.0,하락  6,-0.51%,1158.0,1160.0,144816.0,168.0,150066.0,,
139,출산장려정책,-0.05,419530,SAMG엔터 *,테마 편입 사유,37350.0,하락  250,-0.66%,37450.0,37500.0,92255.0,3455.0,125931.0,,
139,출산장려정책,-0.05,012690,모나리자,테마 편입 사유,2185.0,하락  15,-0.68%,2180.0,2185.0,120724.0,264.0,188934.0,,
139,출산장려정책,-0.05,068290,삼성출판사,테마 편입 사유,10400.0,하락  100,-0.95%,10420.0,10430.0,27542.0,287.0,27153.0,,
139,출산장려정책,-0.05,003920,남양유업,테마 편입 사유,51000.0,하락  600,-1.16%,50800.0,50900.0,6629.0,338.0,9166.0,,
139,출산장려정책,-0.05,435570,에르코스 *,테마 편입 사유,13600.0,하락  190,-1.38%,13520.0,13550.0,73631.0,1009.0,80898.0,,
139,출산장려정책,-0.05,092730,네오팜 *,테마 편입 사유,20200.0,하락  300,-1.46%,20100.0,20200.0,36112.0,730.0,84654.0,,
139,출산장려정책,-0.05,317530,캐리소프트 *,테마 편입 사유,4325.0,하락  70,-1.59%,4315.0,4320.0,17946.0,77.0,55424.0,,
139,출산장려정책,-0.05,462310,뉴키즈온 *,테마 편입 사유,4450.0,하락  130,-2.84%,4435.0,4445.0,24771.0,111.0,14922.0,,
86,"주류업(주정, 에탄올 등)",-0.05,000890,보해양조,테마 편입 사유,499.0,상승  12,+2.46%,495.0,497.0,3387178.0,1664.0,2991560.0,,
86,"주류업(주정, 에탄올 등)",-0.05,023900,풍국주정 *,테마 편입 사유,9480.0,상승  160,+1.72%,9480.0,9490.0,31300.0,294.0,32674.0,,
86,"주류업(주정, 에탄올 등)",-0.05,017890,한국알콜 *,테마 편입 사유,12760.0,상승  110,+0.87%,12710.0,12740.0,87731.0,1118.0,200305.0,,
86,"주류업(주정, 에탄올 등)",-0.05,000140,하이트진로홀딩스,테마 편입 사유,9800.0,상승  40,+0.41%,9800.0,9810.0,41989.0,411.0,67260.0,,
86,"주류업(주정, 에탄올 등)",-0.05,018120,진로발효 *,테마 편입 사유,18450.0,상승  50,+0.27%,18430.0,18450.0,8370.0,154.0,9286.0,,
86,"주류업(주정, 에탄올 등)",-0.05,033920,무학,테마 편입 사유,10290.0,상승  20,+0.19%,10240.0,10270.0,84410.0,871.0,118611.0,,
86,"주류업(주정, 에탄올 등)",-0.05,005300,롯데칠성,테마 편입 사유,142000.0,상승  200,+0.14%,141900.0,142000.0,17736.0,2503.0,37444.0,,
86,"주류업(주정, 에탄올 등)",-0.05,043650,국순당 *,테마 편입 사유,4100.0,보합0,0.00%,4100.0,4105.0,19303.0,79.0,46776.0,,
86,"주류업(주정, 에탄올 등)",-0.05,004650,창해에탄올 *,테마 편입 사유,9980.0,하락  10,-0.10%,9960.0,9970.0,26771.0,267.0,27164.0,,
86,"주류업(주정, 에탄올 등)",-0.05,000080,하이트진로,테마 편입 사유,17990.0,하락  70,-0.39%,17980.0,17990.0,197326.0,3554.0,206809.0,,
86,"주류업(주정, 에탄올 등)",-0.05,276730,한울앤제주 *,테마 편입 사유,997.0,하락  10,-0.99%,994.0,998.0,93224.0,92.0,94240.0,,
86,"주류업(주정, 에탄올 등)",-0.05,023150,MH에탄올,테마 편입 사유,4380.0,하락  100,-2.23%,4375.0,4380.0,25113.0,110.0,19411.0,,
86,"주류업(주정, 에탄올 등)",-0.05,405920,나라셀라 *,테마 편입 사유,2550.0,하락  80,-3.04%,2555.0,2565.0,10360.0,27.0,6712.0,,
56,NI(네트워크통합),-0.05,038680,에스넷 *,테마 편입 사유,3455.0,상승  120,+3.60%,3445.0,3455.0,128434.0,438.0,233841.0,,
56,NI(네트워크통합),-0.05,029480,광무 *,테마 편입 사유,2550.0,상승  15,+0.59%,2540.0,2545.0,270502.0,693.0,291915.0,,
56,NI(네트워크통합),-0.05,033230,인성정보 *,테마 편입 사유,1639.0,상승  9,+0.55%,1643.0,1645.0,404434.0,663.0,585652.0,,
56,NI(네트워크통합),-0.05,042500,링네트 *,테마 편입 사유,3925.0,하락  10,-0.25%,3905.0,3920.0,167135.0,654.0,136945.0,,
56,NI(네트워크통합),-0.05,049480,오픈베이스 *,테마 편입 사유,2330.0,하락  10,-0.43%,2330.0,2335.0,219180.0,513.0,193692.0,,
56,NI(네트워크통합),-0.05,031820,아이티센씨티에스,테마 편입 사유,728.0,하락  14,-1.89%,726.0,727.0,1654520.0,1207.0,2879344.0,,
56,NI(네트워크통합),-0.05,173130,오파스넷 *,테마 편입 사유,7240.0,하락  190,-2.56%,7200.0,7220.0,129427.0,933.0,303884.0,,
317,SNS(소셜네트워크서비스),-0.04,079940,가비아 *,테마 편입 사유,32600.0,상승  200,+0.62%,32650.0,32750.0,19608.0,635.0,31680.0,,
317,SNS(소셜네트워크서비스),-0.04,035420,NAVER,테마 편입 사유,254500.0,"상승  1,500",+0.59%,255000.0,255500.0,947766.0,243275.0,806208.0,,
317,SNS(소셜네트워크서비스),-0.04,035720,카카오,테마 편입 사유,57900.0,상승  300,+0.52%,57800.0,57900.0,1947990.0,113448.0,1988817.0,,
317,SNS(소셜네트워크서비스),-0.04,094480,갤럭시아머니트리 *,테마 편입 사유,11200.0,상승  10,+0.09%,11170.0,11180.0,953438.0,10711.0,907309.0,,
317,SNS(소셜네트워크서비스),-0.04,065440,이루온 *,테마 편입 사유,1380.0,하락  1,-0.07%,1382.0,1383.0,169354.0,233.0,378308.0,,
317,SNS(소셜네트워크서비스),-0.04,104200,NHN벅스 *,테마 편입 사유,6280.0,하락  10,-0.16%,6300.0,6330.0,316942.0,2015.0,412821.0,,
317,SNS(소셜네트워크서비스),-0.04,064800,포니링크 *,테마 편입 사유,809.0,하락  2,-0.25%,801.0,804.0,412634.0,331.0,496720.0,,
317,SNS(소셜네트워크서비스),-0.04,039290,인포뱅크 *,테마 편입 사유,5470.0,하락  20,-0.36%,5450.0,5460.0,28605.0,155.0,40480.0,,
317,SNS(소셜네트워크서비스),-0.04,072130,유엔젤,테마 편입 사유,4695.0,하락  20,-0.42%,4655.0,4660.0,81567.0,382.0,76091.0,,
317,SNS(소셜네트워크서비스),-0.04,067160,SOOP *,테마 편입 사유,70000.0,하락  700,-0.99%,70100.0,70300.0,68012.0,4757.0,95186.0,,
113,음식료업종,-0.04,280360,롯데웰푸드,테마 편입 사유,134700.0,"상승  4,700",+3.62%,134500.0,134600.0,31151.0,4158.0,23946.0,,
113,음식료업종,-0.04,218150,미래생명자원 *,테마 편입 사유,3160.0,상승  110,+3.61%,3150.0,3160.0,1035933.0,3309.0,76957.0,,
113,음식료업종,-0.04,026960,동서,테마 편입 사유,29200.0,상승  700,+2.46%,29150.0,29200.0,111287.0,3244.0,103826.0,,
113,음식료업종,-0.04,339770,교촌에프앤비,테마 편입 사유,4865.0,상승  100,+2.10%,4875.0,4880.0,300834.0,1462.0,197255.0,,
113,음식료업종,-0.04,195500,마니커에프앤지 *,테마 편입 사유,2885.0,상승  55,+1.94%,2875.0,2880.0,114417.0,328.0,225609.0,,
113,음식료업종,-0.04,271560,오리온,테마 편입 사유,139500.0,"상승  2,500",+1.82%,138300.0,138400.0,159722.0,22103.0,192932.0,,
113,음식료업종,-0.04,001420,태원물산,테마 편입 사유,3005.0,상승  50,+1.69%,3025.0,3035.0,11058.0,33.0,93916.0,,
113,음식료업종,-0.04,222040,코스맥스엔비티 *,테마 편입 사유,3575.0,상승  55,+1.56%,3545.0,3565.0,45337.0,161.0,74468.0,,
113,음식료업종,-0.04,239610,에이치엘사이언스 *,테마 편입 사유,8300.0,상승  120,+1.47%,8210.0,8220.0,4162.0,34.0,7884.0,,
113,음식료업종,-0.04,101530,해태제과식품,테마 편입 사유,7130.0,상승  100,+1.42%,7130.0,7140.0,48059.0,340.0,59349.0,,
113,음식료업종,-0.04,145990,삼양사,테마 편입 사유,52400.0,상승  700,+1.35%,52400.0,52600.0,45529.0,2393.0,15606.0,,
113,음식료업종,-0.04,0013V0,삼진식품 *,테마 편입 사유,11480.0,상승  140,+1.23%,11460.0,11470.0,3177796.0,37434.0,4762619.0,,
113,음식료업종,-0.04,051500,CJ프레시웨이 *,테마 편입 사유,33800.0,상승  400,+1.20%,33700.0,33750.0,26242.0,880.0,44425.0,,
113,음식료업종,-0.04,005180,빙그레,테마 편입 사유,85300.0,상승  900,+1.07%,85000.0,85100.0,23058.0,1959.0,36714.0,,
113,음식료업종,-0.04,001130,대한제분,테마 편입 사유,156300.0,"상승  1,600",+1.03%,156100.0,156500.0,5320.0,824.0,4536.0,,
113,음식료업종,-0.04,001790,대한제당,테마 편입 사유,2875.0,상승  25,+0.88%,2870.0,2875.0,502705.0,1436.0,320610.0,,
113,음식료업종,-0.04,103840,우양 *,테마 편입 사유,3110.0,상승  25,+0.81%,3105.0,3110.0,229918.0,721.0,125516.0,,
113,음식료업종,-0.04,264900,크라운제과,테마 편입 사유,8820.0,상승  70,+0.80%,8790.0,8800.0,33555.0,293.0,25632.0,,
113,음식료업종,-0.04,342870,오아 *,테마 편입 사유,7790.0,상승  60,+0.78%,7770.0,7790.0,19805.0,153.0,33529.0,,
113,음식료업종,-0.04,208140,정다운 *,테마 편입 사유,2635.0,상승  20,+0.76%,2635.0,2650.0,108269.0,285.0,153605.0,,
113,음식료업종,-0.04,001680,대상,테마 편입 사유,23400.0,상승  150,+0.65%,23400.0,23450.0,115562.0,2699.0,133647.0,,
113,음식료업종,-0.04,248170,샘표식품,테마 편입 사유,29150.0,상승  150,+0.52%,29150.0,29200.0,19657.0,572.0,28165.0,,
113,음식료업종,-0.04,189980,흥국에프엔비 *,테마 편입 사유,1840.0,상승  9,+0.49%,1840.0,1845.0,299242.0,544.0,629209.0,,
113,음식료업종,-0.04,000140,하이트진로홀딩스,테마 편입 사유,9800.0,상승  40,+0.41%,9800.0,9810.0,41989.0,411.0,67260.0,,
113,음식료업종,-0.04,267980,매일유업 *,테마 편입 사유,40450.0,상승  150,+0.37%,40450.0,40600.0,11255.0,456.0,17766.0,,
113,음식료업종,-0.04,017810,풀무원,테마 편입 사유,13430.0,상승  30,+0.22%,13400.0,13410.0,95340.0,1287.0,81795.0,,
113,음식료업종,-0.04,357230,에이치피오 *,테마 편입 사유,2415.0,상승  5,+0.21%,2410.0,2420.0,98070.0,237.0,35247.0,,
113,음식료업종,-0.04,131100,티엔엔터테인먼트 *,테마 편입 사유,1425.0,상승  3,+0.21%,1389.0,1390.0,45120.0,63.0,57426.0,,
113,음식료업종,-0.04,005300,롯데칠성,테마 편입 사유,142000.0,상승  200,+0.14%,141900.0,142000.0,17736.0,2503.0,37444.0,,
113,음식료업종,-0.04,007310,오뚜기,테마 편입 사유,400500.0,상승  500,+0.13%,399500.0,400000.0,4683.0,1871.0,6903.0,,
113,음식료업종,-0.04,222980,한국맥널티 *,테마 편입 사유,3020.0,보합0,0.00%,2985.0,3020.0,10934.0,33.0,13679.0,,
113,음식료업종,-0.04,195940,HK이노엔 *,테마 편입 사유,56900.0,보합0,0.00%,56900.0,57000.0,202944.0,11497.0,285281.0,,
113,음식료업종,-0.04,475560,더본코리아,테마 편입 사유,23850.0,보합0,0.00%,23800.0,23850.0,20443.0,487.0,25823.0,,
113,음식료업종,-0.04,043650,국순당 *,테마 편입 사유,4100.0,보합0,0.00%,4100.0,4105.0,19303.0,79.0,46776.0,,
